Amplitude,Energy,Rise_time,Count_(log10),Max_freq,Variance
0.0001750604072574869,45.08887435292697,4.2000000000000004e-06,0.3010299956639812,0.04806851,25.96
0.00012939247492944685,51.34008472879192,1.0000000000000001e-07,0.0,0.040851686,10.08
0.00013395926816225085,27.998222204786643,1.0000000000000001e-07,0.0,0.02334036,6.4
0.00018723852254496427,48.89821871046796,4.9e-05,0.0,0.026407462,7.95
0.00017962720049029092,77.77904979114592,3.05e-05,0.7781512503836436,0.030165307,19.16
0.00016744908520281357,54.2221428865412,5e-07,0.6020599913279624,0.020624887,7.54
0.00013548153257318552,35.52848318750144,7.100000000000001e-06,0.0,0.025138477,6.25
0.00018267172931216028,72.42036628631199,5e-07,0.6989700043360189,0.037766654,15.99
0.0001750604072574869,36.347134898473094,7.5e-06,0.3010299956639812,0.01794338,6.31
0.00018419399372309494,71.04667761368972,7.100000000000001e-06,0.6989700043360189,0.017596003,8.8
0.00013091473934038152,20.86041721666582,1.0000000000000001e-07,-inf,0.017056033,4.71
0.0002816189160229137,143.46685851691498,6.78e-05,1.0,0.030875698,16.98
0.00019180531577776827,80.2308338046096,0.0001035,0.6020599913279624,0.03763815,22.09
0.0002542181566260897,132.817341716988,6.800000000000001e-06,0.9542425094393249,0.03485134,16.5
0.0001659268207918789,62.81298050840202,3.66e-05,0.47712125471966244,0.041048754,11.86
0.0002679185363245017,300.40680362764493,4.35e-05,1.3010299956639813,0.06423349,36.4
0.00013243700375131619,41.3596154888506,1.0000000000000001e-07,0.0,0.040657777,12.84
0.0001948498445996376,87.1192985410871,4.46e-05,0.9030899869919435,0.052183766,29.27
0.00014918191227159756,40.51918126518891,3.47e-05,-inf,0.024682807,10.46
0.00025726268544795904,131.69920362941428,3.95e-05,1.0,0.03565362,15.66
0.00014461511903879354,23.436037132060896,4e-06,0.0,0.019348077,5.46
0.00013243700375131619,29.884865878373265,6.5e-06,0.47712125471966244,0.020242108,4.84
0.00014918191227159756,29.5841745117075,3.0000000000000004e-07,0.0,0.028270174,9.95
0.0001476596478606629,21.455496925048745,5e-07,0.0,0.03071402,10.23
0.00019180531577776827,93.59139286478329,2.9100000000000003e-05,0.6989700043360189,0.050035138,30.24
0.00023595098369487365,87.83923375837841,1.4200000000000001e-05,0.6020599913279624,0.026848726,13.37
0.0007443872969470531,1597.770107933314,0.000199,1.6532125137753437,0.106493555,158.92
0.00013548153257318552,32.55493847645404,3.0000000000000004e-07,0.0,0.045734636,22.47
0.00013700379698412018,47.21132531282608,2.9400000000000003e-05,0.3010299956639812,0.06620927,39.71
0.0004064445977195566,405.7110706778021,3.82e-05,1.3424226808222062,0.062028963,46.25
0.0003577321365696472,364.7490092184304,4.4800000000000005e-05,1.3424226808222062,0.050442245,41.0
0.0001704936140246829,71.07911965386636,6.97e-05,0.6989700043360189,0.0362275,15.88
0.00012939247492944685,24.76718038628009,1.0000000000000001e-07,0.0,0.019271683,6.45
0.00021159475311991897,67.24771470900525,6.15e-05,0.6020599913279624,0.025568621,8.67
0.00019789437342150693,90.5340549985368,1.05e-05,0.6989700043360189,0.032814056,12.53
0.00015831549873720555,69.08791991936761,3.5e-06,0.47712125471966244,0.022813423,9.7
0.00016288229197000957,59.10012804750069,4.02e-05,0.6020599913279624,0.021591341,8.25
0.00013852606139505485,26.545467645676734,3.0000000000000004e-07,-inf,0.018215025,4.89
0.00013548153257318552,43.81288256700807,4.3e-05,-inf,0.021789953,7.37
0.00016440455638094424,28.857380120207416,4.1000000000000006e-06,0.3010299956639812,0.018943492,5.13
0.0003896996891992752,458.4214144921119,4.630000000000001e-05,1.2304489213782739,0.06914199,48.89
0.0001278702105185122,9.242088405521015,1.0000000000000001e-07,0.0,0.050873846,24.22
0.00024660683457141633,144.2897740388813,5.2300000000000004e-05,1.0413926851582251,0.04538922,20.01
0.0001948498445996376,66.7510734196726,2.2e-05,0.6020599913279624,0.032805983,15.11
0.000284663444844783,306.03401453359805,0.00015560000000000001,1.3222192947339193,0.060778286,35.78
0.0001278702105185122,18.457018188837015,1.0000000000000001e-07,-inf,0.03529636,11.57
0.00018267172931216028,92.18776482365516,1.8100000000000003e-05,0.6020599913279624,0.028024223,21.49
0.00013852606139505485,90.77755568294832,0.0001206,0.0,0.030454539,12.65
0.00018267172931216028,97.8350897945178,4.89e-05,0.9030899869919435,0.022399975,11.79
0.00016897134961374824,54.54378254200674,4.1700000000000004e-05,0.3010299956639812,0.037930667,8.7
0.00015070417668253222,37.2841537103178,3.8000000000000005e-06,0.0,0.023754084,5.96
0.0001278702105185122,36.71067113153818,1.0000000000000001e-07,-inf,0.047865886,12.84
0.0001400483258059895,48.22184851855671,3.0000000000000004e-07,0.0,0.0328548,11.33
0.0001948498445996376,92.03018919994005,1.1e-05,0.6020599913279624,0.034897678,11.91
0.0003531653433368431,257.43361375195167,2.6900000000000003e-05,1.1139433523068367,0.061247222,29.52
0.00015983776314814022,44.90914545034839,1.18e-05,0.3010299956639812,0.04558822,17.97
0.0007078529510846209,1300.2495335828696,2.8100000000000002e-05,1.6232492903979006,0.10844368,144.53
0.00013852606139505485,32.07970893363796,1.18e-05,0.0,0.030295687,14.04
0.0001278702105185122,19.49497809140275,1.0000000000000001e-07,0.0,0.05334958,25.24
0.00037904383832273254,393.70974040948624,0.0003057,1.2304489213782739,0.0674208,41.0
0.0003759993095008632,457.6031335473137,0.0002413,1.414973347970818,0.060733147,47.87
0.0001704936140246829,79.77145451570838,0.00012580000000000002,0.6020599913279624,0.033941884,14.03
0.00015527096991533622,28.584310833463473,5e-07,0.0,0.022032851,5.78
0.00021007248870898428,96.29817131403536,9.080000000000001e-05,0.8450980400142568,0.028937398,13.21
0.00015070417668253222,36.606207762169404,4.0000000000000003e-07,0.0,0.047731712,16.21
0.00019789437342150693,68.41572084690763,3.2000000000000003e-06,0.6020599913279624,0.02468189,9.66
0.00018267172931216028,72.32229863343518,9.9e-06,0.6989700043360189,0.020888083,9.0
0.00017201587843561757,76.9124765522562,1.4700000000000002e-05,0.7781512503836436,0.031667974,10.14
0.00016897134961374824,26.430344748821344,4.2999999999999995e-06,0.47712125471966244,0.015206286,4.44
0.000450590265636662,490.9592977245874,4.07e-05,1.2787536009528289,0.07526683,50.04
0.0003364204348165618,277.7667087784321,0.00020920000000000002,1.2041199826559248,0.055483624,29.9
0.00013700379698412018,27.898949561846127,2.0000000000000002e-07,-inf,0.017123483,5.23
0.00023595098369487365,135.53830197237443,5.14e-05,0.9542425094393249,0.04627797,22.59
0.00016744908520281357,44.50408340585721,5e-07,0.0,0.03120355,12.37
0.00031967552629628043,386.6293114867064,1.62e-05,1.3617278360175928,0.08821904,41.82
0.00017658267166842156,83.59266339079969,4.4800000000000005e-05,0.7781512503836436,0.05347499,25.25
0.0002374732481058083,127.32203087723875,2.7700000000000002e-05,1.0,0.04253668,15.1
0.00015983776314814022,39.349043221789216,6.100000000000001e-06,0.0,0.01618769,5.82
0.0001461373834497282,38.239432756204785,4.2999999999999995e-06,0.0,0.027021317,7.86
0.00014157059021692418,20.622478024856008,2.0000000000000002e-07,-inf,0.017237,5.42
0.00014461511903879354,32.28427916983751,6.6e-06,0.3010299956639812,0.018215654,5.1
0.0001278702105185122,37.51254567316134,1.0000000000000001e-07,-inf,0.052691188,14.67
0.00023595098369487365,115.48541348147684,2.9100000000000003e-05,0.9030899869919435,0.035194155,13.87
0.0003546876077477778,280.15861405488397,2.68e-05,1.1760912590556813,0.055930104,30.59
0.00024660683457141633,84.55804581491311,1.1400000000000001e-05,0.6020599913279624,0.028506031,11.29
0.00013395926816225085,30.263418141462964,2.0000000000000002e-07,-inf,0.023838734,8.0
0.0006606627543456463,1303.5882829747625,3.940000000000001e-05,1.568201724066995,0.103394836,149.07
0.00013700379698412018,24.480114676488512,3.0000000000000004e-07,-inf,0.039213624,20.67
0.00029075250248852174,340.4893150320563,2.57e-05,1.380211241711606,0.08412423,36.14
0.00039731101125394853,396.26821238935935,0.0002968,1.414973347970818,0.07262814,45.33
0.00028314118043384836,151.89974974888727,2.6900000000000003e-05,1.0791812460476249,0.07150368,54.07
0.00018723852254496427,42.190965941262824,8.000000000000001e-07,0.0,0.02489064,8.79
0.0001994166378324416,57.67610786683295,4.5600000000000004e-05,0.47712125471966244,0.031115834,11.47
0.00013700379698412018,27.894222293134675,2.0000000000000002e-07,0.0,0.023221401,5.82
0.00023290645487300432,93.41379586770204,3.7e-05,0.7781512503836436,0.033007324,11.7
0.00014918191227159756,60.09415215851292,6.100000000000001e-06,0.3010299956639812,0.024817104,9.0
0.00018876078695589894,60.84754902295785,3.4e-05,0.6020599913279624,0.021227395,8.64
0.00023595098369487365,156.44098653281324,1.46e-05,0.9542425094393249,0.056958277,18.66
0.0001522264410934669,30.268608867891228,4.2000000000000004e-06,0.3010299956639812,0.015296371,4.7
0.00040035554007581786,476.898175979685,9.510000000000001e-05,1.380211241711606,0.074599124,48.9
0.0002953192957213258,225.8111522017176,0.0001733,1.0,0.049396634,26.31
0.00013548153257318552,24.561590543103556,2.0000000000000002e-07,-inf,0.021674877,5.93
0.00021007248870898428,95.8753124932187,7.2000000000000005e-06,0.8450980400142568,0.038512263,17.32
0.00013091473934038152,43.96035481249673,1.0000000000000001e-07,-inf,0.04495267,12.72
0.0003501208145149738,332.94635530790094,1.39e-05,1.3010299956639813,0.06900878,37.66
0.00020246116665431096,109.28685190224141,1.76e-05,0.8450980400142568,0.03177825,16.84
0.00013243700375131619,24.79878820256647,1.0000000000000001e-07,0.0,0.039307207,12.66
0.0002146392819417883,107.96794393174598,3.96e-05,0.9030899869919435,0.025768157,12.9
0.00014157059021692418,28.13355185809491,3.1e-06,0.0,0.018866705,5.82
0.0001476596478606629,30.905863228503783,4.0000000000000003e-07,0.3010299956639812,0.02192724,5.82
0.00013243700375131619,27.854086854859002,2.0000000000000002e-07,0.0,0.039686017,13.32
0.00013243700375131619,32.78536965325154,1.0000000000000001e-07,0.0,0.023296293,7.28
0.00021616154635272297,111.17006598872364,2.5300000000000002e-05,0.9030899869919435,0.034587078,13.51
0.0003820883671446019,289.9486021732168,4.32e-05,1.1760912590556813,0.052717533,31.69
0.000284663444844783,97.32880858467551,1.08e-05,0.6020599913279624,0.033407796,15.52
0.0006758853984549929,1267.9265093479069,3.95e-05,1.6232492903979006,0.08532294,129.49
0.0002192060751745923,78.82618615650448,6.6e-06,0.47712125471966244,0.030992392,12.36
0.00013243700375131619,25.29700524813629,1.0000000000000001e-07,-inf,0.04476449,27.53
0.00031815326188534577,251.484763190533,2.96e-05,1.1760912590556813,0.051731437,27.37
0.00014309285462785884,44.56433290904239,3.8000000000000005e-06,0.3010299956639812,0.05938452,38.27
0.0002557404210370244,136.1748148006401,1.35e-05,1.0,0.07394477,55.64
0.00017353814284655223,51.568013233918656,2.26e-05,0.6020599913279624,0.03469154,13.73
0.0002146392819417883,48.809883669644144,2.96e-05,0.47712125471966244,0.02210881,7.74
0.00021159475311991897,63.77901177331898,4.92e-05,0.47712125471966244,0.03282027,9.62
0.00020855022429804962,93.65822346754717,3.6899999999999996e-05,0.7781512503836436,0.031231951,10.7
0.00015527096991533622,60.1386440993266,6e-06,0.3010299956639812,0.021461163,9.57
0.0001948498445996376,77.95423680809976,1e-05,0.6989700043360189,0.022412825,9.26
0.0001461373834497282,47.2600810646344,9.7e-06,0.0,0.022260956,7.75
0.00017962720049029092,71.01497710585998,2.9e-06,0.47712125471966244,0.03016012,13.13
0.00016288229197000957,69.6549140901119,1.85e-05,0.6020599913279624,0.03110716,9.05
0.00015983776314814022,28.153017082200893,1.04e-05,0.0,0.017098874,4.57
0.00014918191227159756,43.35684017366788,4.0000000000000003e-07,0.3010299956639812,0.0217762,8.25
0.00034403175687123513,426.0396238186578,0.00015580000000000002,1.3424226808222062,0.07886222,43.88
0.0003120642042416071,267.0013275493028,5.15e-05,1.1760912590556813,0.058229882,29.46
0.0001476596478606629,38.104381177526605,1.16e-05,0.3010299956639812,0.0230997,6.78
0.00023442871928393898,165.28487206805184,7.100000000000001e-06,0.9542425094393249,0.04178446,19.19
0.00014461511903879354,48.587331274032394,3.0000000000000004e-07,0.0,0.02909972,10.89
0.00026182947868076304,297.9724456243333,4.33e-05,1.3222192947339193,0.07692773,35.66
0.00018114946490122559,87.87890573893728,1.1e-05,0.7781512503836436,0.036286306,25.57
0.0001278702105185122,17.685083015719723,1.0000000000000001e-07,0.0,0.020101134,8.04
0.00021007248870898428,114.21433434735611,3.96e-05,0.7781512503836436,0.027860858,13.9
0.00012939247492944685,22.376016642175045,1.0000000000000001e-07,-inf,0.017655695,6.09
0.00013243700375131619,28.07561964349377,3.2000000000000003e-06,0.0,0.015409316,5.02
0.00014309285462785884,41.62109833267431,3.0000000000000004e-07,-inf,0.03488194,17.49
0.00024660683457141633,118.46424161049586,1.1400000000000001e-05,0.9030899869919435,0.040542915,14.82
0.00036534345862432056,281.3290301729138,3.29e-05,1.1139433523068367,0.06792967,29.93
0.0002603072142698284,116.31880314784303,1.1700000000000001e-05,0.6989700043360189,0.032373663,15.1
0.0006834967205096663,1403.0878348134288,4.86e-05,1.6901960800285136,0.11115956,145.74
0.00027552985837917503,236.22115405359764,5.71e-05,0.7781512503836436,0.06452234,30.99
0.0003090196754197378,296.84207225303584,3.1200000000000006e-05,1.255272505103306,0.053428844,30.73
0.00042775629947264195,492.3965727959559,4.22e-05,1.4913616938342726,0.071272045,52.89
0.0004399344147601193,350.69354165767305,4.4800000000000005e-05,1.0791812460476249,0.05381416,39.33
0.00014157059021692418,33.24678815610672,1.15e-05,0.3010299956639812,0.034245335,13.56
0.00013548153257318552,41.432378350389634,2.25e-05,0.6020599913279624,0.020300688,6.65
0.00021007248870898428,65.34142042822593,4.97e-05,0.6020599913279624,0.024680953,9.12
0.00020855022429804962,103.00514600861041,5.58e-05,0.9030899869919435,0.027926277,12.77
0.0001704936140246829,68.30031987542216,6.6e-06,0.47712125471966244,0.021116199,9.84
0.00020855022429804962,56.21241570560635,3.430000000000001e-05,0.47712125471966244,0.02143424,7.93
0.00013852606139505485,29.989421939285403,1.5100000000000001e-05,0.3010299956639812,0.034395646,8.96
0.00016136002755907488,27.30794828137112,7.100000000000001e-06,0.3010299956639812,0.015061098,4.84
0.00013091473934038152,42.992933174429346,1.0000000000000001e-07,-inf,0.032242578,8.63
0.00037904383832273254,525.5883021753057,0.00022160000000000002,1.3979400086720377,0.07422929,53.54
0.0002542181566260897,158.72221810649114,6.6e-06,1.0,0.038267728,20.85
0.0001476596478606629,21.312473873641448,4.0000000000000003e-07,0.0,0.020656228,5.87
0.000248129098982351,155.8869691781396,5.9800000000000003e-05,0.9542425094393249,0.03464692,18.79
0.00019180531577776827,66.85164374422017,1.09e-05,0.47712125471966244,0.03833377,13.07
0.00030140835336506445,307.4143769973424,2.8100000000000002e-05,1.255272505103306,0.0672312,36.39
0.0001278702105185122,18.265795534881565,1.0000000000000001e-07,0.0,0.024021035,7.87
0.00018876078695589894,100.95712635803085,2.89e-05,1.0413926851582251,0.043906964,27.24
0.00014157059021692418,20.799982330393906,3.0000000000000004e-07,-inf,0.028768543,7.75
0.00022833966164020032,123.61232992881172,4.89e-05,0.9030899869919435,0.031068102,13.99
0.0001476596478606629,26.306972304606752,2.0000000000000002e-07,-inf,0.01604893,5.98
0.0001522264410934669,34.91152827488512,6.9e-06,0.3010299956639812,0.022993315,5.44
0.00018723852254496427,60.82020501766611,3.34e-05,0.6989700043360189,0.02419438,15.16
0.00020246116665431096,92.31771836744844,2.93e-05,0.8450980400142568,0.036255598,12.9
0.00039578874684301386,355.1592348337592,3.3e-05,1.2787536009528289,0.061485026,37.35
0.0002633517430916977,100.77786091316908,1.34e-05,0.6020599913279624,0.038900044,14.73
0.0001278702105185122,28.16098855493001,1.0000000000000001e-07,-inf,0.033198085,31.44
0.0002542181566260897,112.25733779235786,5.56e-05,0.8450980400142568,0.034658752,15.86
0.00013395926816225085,30.61379217537067,1.0000000000000001e-07,0.0,0.05271941,28.34
0.00012939247492944685,26.824005733479023,1.0000000000000001e-07,-inf,0.02542223,7.32
0.00034859855010403913,457.8784274310983,0.0002019,1.3617278360175928,0.092165865,46.8
0.00013091473934038152,31.25373459074072,1.0000000000000001e-07,-inf,0.047123153,36.98
0.0004292785638835766,349.2418993970835,4.47e-05,1.1760912590556813,0.051274307,38.27
0.0001278702105185122,42.02124772536732,1.0000000000000001e-07,-inf,0.034930132,13.88
0.00014918191227159756,34.05765377743598,4.1000000000000006e-06,0.0,0.022565516,7.21
0.00012939247492944685,23.09428341168584,1.0000000000000001e-07,-inf,0.02449241,6.15
0.000220728339585527,68.18241623226592,4.66e-05,0.47712125471966244,0.028220734,9.67
0.00013548153257318552,30.146719488370422,6.6e-06,0.3010299956639812,0.022938838,6.39
0.00020398343106524562,96.45222465910271,5.22e-05,0.8450980400142568,0.03094422,11.63
0.0001476596478606629,53.66534478556671,6.100000000000001e-06,0.3010299956639812,0.020001145,8.51
0.0001522264410934669,55.212181261188874,5e-07,0.47712125471966244,0.032286346,8.4
0.00018267172931216028,49.892613587653635,3.4e-05,0.6989700043360189,0.025351925,7.83
0.0001704936140246829,104.34008961610743,7.910000000000001e-05,0.7781512503836436,0.04230952,13.09
0.0001704936140246829,31.20748151060317,7.2000000000000005e-06,0.47712125471966244,0.02013595,5.77
0.00040340006889768724,469.21738393055057,0.0002552,1.3424226808222062,0.059360866,47.96
0.0002374732481058083,164.66940022012932,0.0001194,0.9542425094393249,0.039089095,22.16
0.00013091473934038152,19.115776987509516,1.0000000000000001e-07,-inf,0.021938877,5.0
0.00032424231952908443,223.82208437271615,5.2600000000000005e-05,1.1139433523068367,0.044135593,25.79
0.00016440455638094424,62.54371157493591,6.7e-06,0.3010299956639812,0.036705893,12.99
0.0002861857092557177,286.0960635564692,8.2e-05,1.2787536009528289,0.0734994,31.61
0.00019180531577776827,111.33654000060147,6.840000000000001e-05,0.7781512503836436,0.026930481,14.15
0.00020550569547618029,136.97075708348808,7.8e-05,0.6989700043360189,0.037943024,28.58
0.00014309285462785884,32.656528407978605,3.0000000000000004e-07,0.3010299956639812,0.023404153,9.46
0.00023138419046206965,114.59223776964228,4.78e-05,1.0,0.029808871,13.18
0.00013243700375131619,28.20307051561628,2.0000000000000002e-07,-inf,0.02998066,6.83
0.00015070417668253222,35.84483942499536,6.7e-06,0.47712125471966244,0.01939687,5.95
0.00014918191227159756,73.95246480653962,2.0000000000000002e-07,0.47712125471966244,0.03224245,16.41
0.0001522264410934669,61.052768099960936,6.92e-05,0.3010299956639812,0.047488883,13.28
0.00017201587843561757,63.623568055101195,3.1400000000000004e-05,0.47712125471966244,0.034037054,9.3
0.00020550569547618029,101.99100783268867,5.7e-05,0.9030899869919435,0.03200455,13.01
0.0003638211942133859,305.6707563751631,3.3e-05,1.2304489213782739,0.060073778,32.89
0.0002146392819417883,127.70929614540447,5.6200000000000004e-05,0.6989700043360189,0.050101794,16.94
0.0006317397305378875,1416.1773638008124,2.8200000000000004e-05,1.6720978579357175,0.10864785,140.55
0.00020855022429804962,80.10801750965517,6.63e-05,0.6989700043360189,0.030401032,13.21
0.00013091473934038152,9.616933006876241,1.0000000000000001e-07,0.0,0.061695427,33.38
0.0001522264410934669,35.14520365570029,6.9e-06,0.3010299956639812,0.020037943,7.94
0.00034250949246030047,361.39987837368085,2.95e-05,1.2304489213782739,0.07727783,39.45
0.00015374870550440155,103.12499617417726,0.000151,0.0,0.078680344,39.7
0.00013395926816225085,32.14144150151694,2.0000000000000002e-07,0.0,0.061827958,40.21
0.00013548153257318552,31.082347927064703,2.0000000000000002e-07,0.0,0.027105063,7.62
0.00016288229197000957,37.46536567759017,3.5e-06,0.0,0.026841484,7.22
0.00022986192605113499,68.74014124867402,4.92e-05,0.47712125471966244,0.027535517,9.29
0.00023290645487300432,118.95291142709942,3.7e-05,0.8450980400142568,0.034500785,14.41
0.0001476596478606629,58.736313739805524,4.0000000000000003e-07,0.0,0.02181463,8.8
0.00013091473934038152,22.959509907637745,1.0000000000000001e-07,-inf,0.022741886,5.92
0.00016744908520281357,53.758777861275426,5e-07,0.7781512503836436,0.020929432,7.44
0.0001857162581340296,64.57717865320767,1.16e-05,0.6020599913279624,0.04351238,11.88
0.00016440455638094424,27.076219422966552,4.4e-06,0.3010299956639812,0.018225187,4.42
0.00022225060399646166,76.28690132610723,3.77e-05,0.7781512503836436,0.06414613,48.31
0.0001659268207918789,47.95971683392947,4.2000000000000004e-06,0.6020599913279624,0.027508043,8.0
0.00015070417668253222,20.4809380381425,4.0000000000000003e-07,0.0,0.02161925,6.65
0.00024660683457141633,212.06620131122241,6.800000000000001e-06,1.2041199826559248,0.04777821,26.09
0.0001278702105185122,19.052375971850026,1.0000000000000001e-07,0.0,0.016097458,5.63
0.00027857438720104436,146.17892038413868,6.720000000000001e-05,1.0,0.03892242,19.97
0.00019637210901057227,59.200605680504914,7.000000000000001e-07,0.3010299956639812,0.047588427,13.52
0.00029684156013226045,312.2536170931767,3.71e-05,1.3010299956639813,0.06677168,36.4
0.00014918191227159756,35.82212999687171,3.8000000000000005e-06,0.0,0.02947243,8.06
0.0002192060751745923,103.75214715656337,8.5e-05,0.47712125471966244,0.04451868,27.54
0.00013091473934038152,24.561497851560194,1.0000000000000001e-07,0.0,0.02539989,9.23
0.00022225060399646166,102.25499334818315,5.97e-05,0.9030899869919435,0.033583187,12.65
0.00014461511903879354,21.550783831624702,3.0000000000000004e-07,-inf,0.020336023,5.43
0.00017201587843561757,39.188686851773255,6.800000000000001e-06,0.3010299956639812,0.023743687,6.5
0.00015070417668253222,48.78874999775764,4.0000000000000003e-07,0.0,0.029113151,16.19
0.00020855022429804962,93.26845552771069,3.0200000000000002e-05,0.3010299956639812,0.035094216,12.13
0.00022833966164020032,123.15322871454059,3.24e-05,0.9030899869919435,0.03113926,14.78
0.00035925440098058184,275.6612203709682,4.33e-05,1.2304489213782739,0.051008817,29.92
0.00023595098369487365,78.34854663356099,1.0700000000000001e-05,0.6020599913279624,0.026196443,11.65
0.00016136002755907488,41.14549802368478,7.4e-06,0.0,0.026325868,11.87
0.000662185018756581,1355.7884525344089,6.42e-05,1.6901960800285136,0.090491615,134.51
0.00026182947868076304,158.6086709658729,0.0001271,1.1139433523068367,0.03541483,19.46
0.00014157059021692418,30.93265108453535,2.0000000000000002e-07,0.0,0.05830349,32.54
0.00013395926816225085,26.970643755077433,2.0000000000000002e-07,-inf,0.021677012,6.77
0.00034403175687123513,363.93628976623387,0.0001935,1.3617278360175928,0.059583493,40.2
0.00018114946490122559,44.81200471290519,1.05e-05,0.3010299956639812,0.07380259,57.01
0.00013243700375131619,43.19064423642012,2.0000000000000002e-07,-inf,0.055881854,43.51
0.00012939247492944685,29.573051526504077,1.0000000000000001e-07,0.0,0.032928724,13.96
0.00014309285462785884,32.09963761546075,3.8000000000000005e-06,0.3010299956639812,0.027169138,7.32
0.00019637210901057227,60.245610140366146,4.5900000000000004e-05,0.0,0.036614954,9.24
0.0001994166378324416,89.80067950745803,1.04e-05,0.7781512503836436,0.03186604,11.25
0.0001857162581340296,65.41696403606582,9.9e-06,0.47712125471966244,0.02334027,8.81
0.00015679323432627089,65.0401729123,3.03e-05,0.6020599913279624,0.029218165,9.89
0.00017201587843561757,52.67743831641636,3.4000000000000005e-06,0.6989700043360189,0.025436163,7.79
0.00018114946490122559,57.23628649358108,1.15e-05,0.6020599913279624,0.038686138,9.7
0.00015527096991533622,27.22415512617203,4.2999999999999995e-06,0.3010299956639812,0.01697806,4.64
0.00021768381076365764,93.00947535555774,3.0200000000000002e-05,0.8450980400142568,0.07324677,50.77
0.00014461511903879354,33.223429887179535,2.26e-05,0.0,0.026864044,6.51
0.00022377286840739632,153.65171260996914,5.46e-05,0.9030899869919435,0.04955477,19.59
0.00013852606139505485,35.97757371508949,3.0000000000000004e-07,0.0,0.02396713,7.46
0.0001400483258059895,40.23313516237432,8.410000000000001e-05,-inf,0.02060914,6.57
0.0002633517430916977,158.5897618910271,0.0001067,0.9542425094393249,0.052845836,19.99
0.00015070417668253222,65.13277176411846,2.13e-05,0.47712125471966244,0.047307286,17.13
0.0002861857092557177,306.9188480065301,1.4e-05,1.2787536009528289,0.07083742,38.71
0.0002374732481058083,161.06054767087994,1.35e-05,1.0,0.051449843,33.17
0.00024508457016048167,109.84596729179995,3.940000000000001e-05,1.0,0.022233665,13.51
0.0001278702105185122,28.0303861703332,1.0000000000000001e-07,0.0,0.025160424,7.07
0.00017353814284655223,58.06392928425883,3.8000000000000005e-06,0.6020599913279624,0.028336344,8.42
0.0001278702105185122,42.86566768539356,1.0000000000000001e-07,0.0,0.05080743,21.06
0.00019332758018870294,77.34414106969223,3.8100000000000005e-05,0.6989700043360189,0.048933275,21.93
0.0003577321365696472,298.9640597552181,4e-05,1.1760912590556813,0.06780216,31.88
0.00031054193983067244,172.09306592797802,3.680000000000001e-05,0.9030899869919435,0.042404618,20.14
0.00014461511903879354,36.22876779760004,7.4e-06,0.0,0.039681688,11.67
0.0006317397305378875,1255.4828550346683,4.8200000000000006e-05,1.6232492903979006,0.108178,124.45
