amplitude,frequency,duration,energy,rms,rise_time,counts,variance
0.0004049223,129882.81249999684,0.00022280000000000002,405.7110706778021,1.8735514017695713e-05,3.82e-05,22,46
0.00035925437,130859.37499999681,0.00022470000000000001,364.7490092184304,1.8735514017695713e-05,4.4800000000000005e-05,22,41
0.00016744906,131835.9374999968,8.120000000000001e-05,71.07911965386636,1.8735514017695713e-05,6.97e-05,5,16
0.00021007247,131835.9374999968,6.240000000000001e-05,67.24771470900525,1.8735514017695713e-05,6.15e-05,4,9
0.00019484982,129882.81249999684,6.02e-05,90.5340549985368,1.960345316548034e-05,1.05e-05,5,13
0.00015831548,143554.6874999965,7.25e-05,69.08791991936761,1.960345316548034e-05,3.5e-06,3,10
0.00015831548,140624.99999999657,6.19e-05,59.10012804750069,1.960345316548034e-05,4.02e-05,4,8
0.00038665513,132812.49999999677,0.00013209999999999999,458.4214144921119,1.58822887732543e-05,4.630000000000001e-05,17,49
0.00024356227,133789.06249999674,0.00010640000000000001,144.2897740388813,1.715925671482248e-05,5.2300000000000004e-05,11,20
0.00018571624,134765.6249999967,3.59e-05,66.7510734196726,1.715925671482248e-05,2.2e-05,4,15
0.00027705208,132812.49999999677,0.0002839,306.03401453359805,1.8535987776825684e-05,0.00015560000000000001,21,36
0.00028009663,141601.56249999657,4.5900000000000004e-05,92.18776482365516,1.8535987776825684e-05,1.8100000000000003e-05,4,21
0.0001826717,135742.1874999967,0.000171,97.8350897945178,1.8535987776825684e-05,4.89e-05,8,12
0.0001918053,131835.9374999968,7.63e-05,92.03018919994005,1.560295203603626e-05,1.1e-05,4,12
0.00035316532,130859.37500000036,0.0002243,257.43361375195167,1.560295203603626e-05,2.6900000000000003e-05,13,30
0.0006819744,136718.74999999668,0.000317,1300.2495335828696,1.6810085793299938e-05,2.8100000000000002e-05,42,145
0.00036838796,128906.24999999686,0.00048110000000000004,393.70974040948624,1.6810085793299938e-05,0.0003057,17,41
0.00037752153,131835.9374999968,0.00035170000000000004,457.6031335473137,1.6810085793299938e-05,0.0002413,26,48
0.00016744906,131835.9374999968,0.0001336,79.77145451570838,1.6810085793299938e-05,0.00012580000000000002,4,14
0.00020702794,131835.9374999968,0.00014670000000000002,96.29817131403536,1.9014850754913757e-05,9.080000000000001e-05,7,13
0.00019789435,147460.93749999642,7.27e-05,68.41572084690763,1.9014850754913757e-05,3.2000000000000003e-06,4,10
0.0001826717,138671.87499999662,6.840000000000001e-05,72.32229863343518,1.8825300826087226e-05,9.9e-06,5,9
0.0001704936,132812.49999999677,4.13e-05,76.9124765522562,1.8825300826087226e-05,1.4700000000000002e-05,6,10
0.00016440454,129882.81249999684,1.55e-05,26.430344748821344,1.8406295720260165e-05,4.2999999999999995e-06,3,4
0.00044450117,133789.06249999674,0.000172,490.9592977245874,1.580247827690629e-05,4.07e-05,19,50
0.0003318536,145507.81249999645,0.0002384,277.7667087784321,1.650082011995139e-05,0.00020920000000000002,16,30
0.00023442869,128906.24999999686,9.78e-05,135.53830197237443,1.7079446218474473e-05,5.14e-05,9,23
0.00031663096,133789.06249999674,0.00023060000000000002,386.6293114867064,1.7079446218474473e-05,1.62e-05,23,42
0.00031358644,130859.37499999681,8.55e-05,83.59266339079969,1.9184448059653278e-05,4.4800000000000005e-05,6,25
0.00023442869,135742.1874999967,0.0001797,127.32203087723875,1.9184448059653278e-05,2.7700000000000002e-05,10,15
0.00023138417,131835.9374999968,9.05e-05,115.48541348147684,1.6191554446602845e-05,2.9100000000000003e-05,8,14
0.00034707625,129882.81250000036,0.0002049,280.15861405488397,1.6191554446602845e-05,2.68e-05,15,31
0.0002466068,134765.6249999967,5.890000000000001e-05,84.55804581491311,1.6191554446602845e-05,1.1400000000000001e-05,4,11
0.0006545736,130859.37499999681,0.00032270000000000004,1303.5882829747625,1.6191554446602845e-05,3.940000000000001e-05,37,149
0.0002892302,132812.49999999677,0.0002827,340.4893150320563,1.6191554446602845e-05,2.57e-05,24,36
0.00039274417,129882.81249999684,0.0004944,396.26821238935935,1.6191554446602845e-05,0.0002968,26,45
0.00046885738,131835.9374999999,0.000103,151.89974974888727,1.6191554446602845e-05,2.6900000000000003e-05,12,54
0.00020093888,130859.37499999681,4.9800000000000004e-05,57.67610786683295,1.9144542811479272e-05,4.5600000000000004e-05,3,11
0.00023138417,130859.37499999993,5.9900000000000006e-05,93.41379586770204,1.9144542811479272e-05,3.7e-05,6,12
0.00018876077,40039.062499999025,5.84e-05,60.84754902295785,1.9284211180088292e-05,3.4e-05,4,9
0.00023442869,132812.49999999677,0.00011260000000000001,156.44098653281324,1.9284211180088292e-05,1.46e-05,9,19
0.00040187777,131835.9374999968,0.00021730000000000002,476.898175979685,1.609179132616783e-05,9.510000000000001e-05,24,49
0.0002892302,133789.06249999674,0.0002087,225.8111522017176,1.6680393736734415e-05,0.0001733,10,26
0.00021007247,132812.49999999677,7.58e-05,95.8753124932187,1.7458546076127528e-05,7.2000000000000005e-06,7,17
0.00035012077,133789.06249999674,0.00022970000000000003,332.94635530790094,1.7458546076127528e-05,1.39e-05,20,38
0.00028618568,128906.24999999686,0.00014470000000000002,109.28685190224141,1.7458546076127528e-05,1.76e-05,7,17
0.00021311699,134765.6249999967,0.0001799,107.96794393174598,1.982293203043737e-05,3.96e-05,8,13
0.00021311699,129882.81249999684,0.0001017,111.17006598872364,1.629131756703786e-05,2.5300000000000002e-05,8,14
0.00038056605,129882.81250000036,0.0002177,289.9486021732168,1.629131756703786e-05,4.32e-05,15,32
0.00027705208,126953.12499999691,5.86e-05,97.32880858467551,1.629131756703786e-05,1.08e-05,4,16
0.00064848457,136718.74999999668,0.00036570000000000005,1267.9265093479069,1.629131756703786e-05,3.95e-05,42,129
0.00021920605,131835.93750000038,0.000139,78.82618615650448,1.629131756703786e-05,6.6e-06,3,12
0.00031054192,132812.49999999677,0.0001949,251.484763190533,1.629131756703786e-05,2.96e-05,15,27
0.00046581286,133789.06250000038,0.0001281,136.1748148006401,1.629131756703786e-05,1.35e-05,10,56
0.0001704936,130859.37499999681,3e-05,51.568013233918656,1.9144542811479272e-05,2.26e-05,4,14
0.00021007247,126953.12499999691,4.0600000000000004e-05,48.809883669644144,1.9144542811479272e-05,2.96e-05,3,8
0.00020702794,131835.9374999968,5.3e-05,63.77901177331898,1.9144542811479272e-05,4.92e-05,3,10
0.00020702794,130859.37499999681,6.0100000000000004e-05,93.65822346754717,1.9144542811479272e-05,3.6899999999999996e-05,6,11
0.00019484982,138671.87499999662,7.120000000000001e-05,77.95423680809976,1.9453808484827817e-05,1e-05,5,9
0.00017962718,127929.68749999689,3.39e-05,71.01497710585998,1.8815324514043728e-05,2.9e-06,3,13
0.00016136002,132812.49999999948,3.05e-05,69.6549140901119,1.8815324514043728e-05,1.85e-05,4,9
0.0003409872,132812.49999999677,0.00030510000000000004,426.0396238186578,1.5652833596253767e-05,0.00015580000000000002,22,44
0.00031054192,145507.81249999645,0.00022620000000000002,267.0013275493028,1.5652833596253767e-05,5.15e-05,15,29
0.00022225059,130859.37499999681,0.00022260000000000002,165.28487206805184,1.7688001253128065e-05,7.100000000000001e-06,9,19
0.00026182944,133789.06249999674,0.0002367,297.9724456243333,1.7688001253128065e-05,4.33e-05,21,36
0.00027096304,129882.81249999684,0.0001335,87.87890573893728,1.7688001253128065e-05,1.1e-05,6,26
0.00020702794,135742.1874999967,0.00014230000000000002,114.21433434735611,1.7688001253128065e-05,3.96e-05,6,14
0.00024356227,131835.9374999968,8.83e-05,118.46424161049586,1.6660441112647413e-05,1.1400000000000001e-05,8,15
0.00035925437,129882.81249999684,0.0002108,281.3290301729138,1.6660441112647413e-05,3.29e-05,13,30
0.0002557404,129882.81249999684,6.610000000000001e-05,116.31880314784303,1.6660441112647413e-05,1.1700000000000001e-05,5,15
0.00067892985,134765.6249999967,0.0004805,1403.0878348134288,1.6660441112647413e-05,4.86e-05,49,146
0.00027096304,27343.749999999334,0.000202,236.22115405359764,1.6660441112647413e-05,5.71e-05,6,31
0.0003074974,130859.37499999681,0.0003126,296.84207225303584,1.6660441112647413e-05,3.1200000000000006e-05,18,31
0.0004171004,128906.24999999686,0.00038070000000000004,492.3965727959559,1.6660441112647413e-05,4.22e-05,31,53
0.0004384121,133789.06249999674,0.00015130000000000002,350.69354165767305,1.6660441112647413e-05,4.4800000000000005e-05,12,39
0.00013091472,132812.49999999677,3.63e-05,41.432378350389634,1.975309784613286e-05,2.25e-05,4,7
0.00020702794,132812.49999999677,5.6800000000000005e-05,65.34142042822593,1.975309784613286e-05,4.97e-05,4,9
0.0002039834,129882.81249999684,0.000102,103.00514600861041,1.975309784613286e-05,5.58e-05,8,13
0.0001704936,141601.56249999657,7.63e-05,68.30031987542216,1.975309784613286e-05,6.6e-06,3,10
0.00020702794,41015.624999999,6.14e-05,56.21241570560635,1.9573524229349834e-05,3.430000000000001e-05,3,8
0.00038056605,133789.06249999674,0.0003363,525.5883021753057,1.643098593564688e-05,0.00022160000000000002,25,54
0.00024356227,145507.81249999645,0.00014120000000000002,158.72221810649114,1.643098593564688e-05,6.6e-06,10,21
0.0002466068,135742.1874999967,0.0001999,155.8869691781396,1.7907480118085093e-05,5.9800000000000003e-05,9,19
0.0001918053,133789.06249999674,6.0400000000000004e-05,66.85164374422017,1.7907480118085093e-05,1.09e-05,3,13
0.0002983638,134765.6249999967,0.00022040000000000002,307.4143769973424,1.7907480118085093e-05,2.8100000000000002e-05,18,36
0.00031663096,128906.24999999686,0.00013020000000000002,100.95712635803085,1.7907480118085093e-05,2.89e-05,11,27
0.00022833963,133789.06249999674,0.0002004,123.61232992881172,1.7907480118085093e-05,4.89e-05,8,14
0.00020093888,134765.6249999967,6.35e-05,60.82020501766611,1.5373496859035726e-05,3.34e-05,5,15
0.00019789435,131835.9374999968,8.360000000000001e-05,92.31771836744844,1.5373496859035726e-05,2.93e-05,7,13
0.00038969965,128906.25000000036,0.00021170000000000002,355.1592348337592,1.5373496859035726e-05,3.3e-05,19,37
0.000264874,129882.81249999684,6.110000000000001e-05,100.77786091316908,1.679013316921293e-05,1.34e-05,4,15
0.00024051775,133789.06249999674,0.0001165,112.25733779235786,1.679013316921293e-05,5.56e-05,7,16
0.00035012077,132812.49999999677,0.0005711000000000001,457.8784274310983,1.679013316921293e-05,0.0002019,23,47
0.00042014493,130859.37499999681,0.000163,349.2418993970835,1.679013316921293e-05,4.47e-05,15,38
0.00021616153,132812.49999999677,5.08e-05,68.18241623226592,1.9014850754913757e-05,4.66e-05,3,10
0.0002039834,133789.06249999674,6.31e-05,96.45222465910271,1.9014850754913757e-05,5.22e-05,7,12
0.00015222642,132812.49999999677,3.46e-05,55.212181261188874,1.9014850754913757e-05,5e-07,3,8
0.00017962718,40039.062499999025,6.47e-05,49.892613587653635,1.9004874442870252e-05,3.4e-05,5,8
0.0001704936,132812.49999999677,0.0001055,104.34008961610743,1.9004874442870252e-05,7.910000000000001e-05,6,13
0.00016744906,40039.062499999025,1.8100000000000003e-05,31.20748151060317,1.858586933704319e-05,7.2000000000000005e-06,3,6
0.0004049223,133789.06249999674,0.00036940000000000003,469.21738393055057,1.636115175134237e-05,0.0002552,22,48
0.00023138417,146484.37499999645,0.0002149,164.66940022012932,1.6810085793299938e-05,0.0001194,9,22
0.00032272004,134765.6249999967,0.0001329,223.82208437271615,1.7448569764084027e-05,5.2600000000000005e-05,13,26
0.00028314115,133789.06249999674,0.0002791,286.0960635564692,1.7448569764084027e-05,8.2e-05,19,32
0.00018571624,129882.81249999684,7.28e-05,111.33654000060147,1.7448569764084027e-05,6.840000000000001e-05,6,14
0.00028009663,133789.06249999674,0.00026210000000000003,136.97075708348808,1.9134566499435774e-05,7.8e-05,5,29
0.00022833963,136718.74999999668,0.00017,114.59223776964228,1.9134566499435774e-05,4.78e-05,10,13
0.00014613738,131835.9374999968,2.2800000000000002e-05,35.84483942499536,1.6760204233082427e-05,6.7e-06,3,6
0.00015527096,129882.81249999684,4.2900000000000006e-05,73.95246480653962,1.594214664551531e-05,2.0000000000000002e-07,3,16
0.0001704936,134765.6249999967,3.85e-05,63.623568055101195,1.594214664551531e-05,3.1400000000000004e-05,3,9
0.00020093888,132812.49999999677,9.070000000000001e-05,101.99100783268867,1.594214664551531e-05,5.7e-05,8,13
0.0003653434,129882.81249999684,0.000212,305.6707563751631,1.594214664551531e-05,3.3e-05,17,33
0.00021311699,130859.37499999681,0.000104,127.70929614540447,1.594214664551531e-05,5.6200000000000004e-05,5,17
0.0006332619,131835.9374999968,0.0005589,1416.1773638008124,1.594214664551531e-05,2.8200000000000004e-05,47,141
0.00020702794,135742.1874999967,8.54e-05,80.10801750965517,1.594214664551531e-05,6.63e-05,5,13
0.00034403172,131835.9374999968,0.0002864,361.39987837368085,1.594214664551531e-05,2.95e-05,17,39
0.00022833963,131835.9374999968,5.3e-05,68.74014124867402,1.9094661251261765e-05,4.92e-05,3,9
0.00023442869,130859.37499999681,6.0400000000000004e-05,118.95291142709942,1.9094661251261765e-05,3.7e-05,7,14
0.00016136002,139648.4374999966,6.55e-05,53.758777861275426,1.93440690523493e-05,5e-07,6,7
0.00018571624,133789.06249999674,3.45e-05,64.57717865320767,1.9254282243957788e-05,1.16e-05,4,12
0.000374477,132812.49999999677,4.53e-05,76.28690132610723,1.6411033311559876e-05,3.77e-05,6,48
0.00016744906,135742.1874999967,3.33e-05,47.95971683392947,1.6411033311559876e-05,4.2000000000000004e-06,4,8
0.00024356227,142578.12499999654,0.0001799,212.06620131122241,1.6411033311559876e-05,6.800000000000001e-06,16,26
0.00027400756,129882.81249999684,0.00011830000000000002,146.17892038413868,1.801721955056361e-05,6.720000000000001e-05,10,20
0.00029531927,133789.06249999674,0.000237,312.2536170931767,1.801721955056361e-05,3.71e-05,20,36
0.00027400756,132812.49999999677,0.0001516,103.75214715656337,1.801721955056361e-05,8.5e-05,3,28
0.00022225059,134765.6249999967,0.0001697,102.25499334818315,1.801721955056361e-05,5.97e-05,8,13
0.00022833963,130859.37500000391,9.09e-05,123.15322871454059,1.5233828490426706e-05,3.24e-05,8,15
0.00035316532,130859.37500000036,0.00022210000000000003,275.6612203709682,1.5233828490426706e-05,4.33e-05,17,30
0.00023747323,134765.6249999967,5.84e-05,78.34854663356099,1.6670417424690914e-05,1.0700000000000001e-05,4,12
0.0006637072,132812.49999999677,0.0005493000000000001,1355.7884525344089,1.6670417424690914e-05,6.42e-05,49,135
0.0002557404,132812.50000000038,0.00018720000000000002,158.6086709658729,1.6670417424690914e-05,0.0001271,13,19
0.00034403172,131835.9374999968,0.0002953,363.93628976623387,1.6670417424690914e-05,0.0001935,23,40
0.00019484982,131835.9374999968,6e-05,89.80067950745803,1.9254282243957788e-05,1.04e-05,6,11
0.00017962718,143554.6874999965,7.65e-05,65.41696403606582,1.9254282243957788e-05,9.9e-06,3,9
0.00015527096,131835.9374999968,3.1100000000000004e-05,65.0401729123,1.9254282243957788e-05,3.03e-05,4,10
0.0001704936,139648.4374999966,4.71e-05,52.67743831641636,1.9174471747609777e-05,3.4000000000000005e-06,5,8
0.00017658266,132812.49999999677,2.29e-05,57.23628649358108,1.9174471747609777e-05,1.15e-05,4,10
0.00041101134,132812.49999999677,4.55e-05,93.00947535555774,1.712932777869198e-05,3.0200000000000002e-05,7,51
0.00022529511,132812.49999999677,0.00012880000000000001,153.65171260996914,1.754833288451904e-05,5.46e-05,8,20
0.0002557404,130859.37499999681,0.0001754,158.5897618910271,1.780771699765008e-05,0.0001067,9,20
0.00017353812,135742.1874999967,2.1700000000000002e-05,65.13277176411846,1.780771699765008e-05,2.13e-05,3,17
0.00028009663,133789.06249999674,0.0002481,306.9188480065301,1.780771699765008e-05,1.4e-05,19,39
0.00030140832,131835.9374999968,0.000184,161.06054767087994,1.958350054139334e-05,1.35e-05,10,33
0.00024051775,135742.1874999967,0.00015960000000000003,109.84596729179995,1.958350054139334e-05,3.940000000000001e-05,10,14
0.00017353812,131835.9374999968,3e-05,58.06392928425883,1.719916196299649e-05,3.8000000000000005e-06,4,8
0.00021007247,132812.49999999677,4.16e-05,77.34414106969223,1.638110437542937e-05,3.8100000000000005e-05,5,22
0.00035620984,129882.81249999684,0.0002223,298.9640597552181,1.638110437542937e-05,4e-05,15,32
0.0003074974,128906.24999999686,8.460000000000001e-05,172.09306592797802,1.638110437542937e-05,3.680000000000001e-05,8,20
0.0006241283,131835.9374999968,0.0005618999999999999,1255.4828550346683,1.638110437542937e-05,4.8200000000000006e-05,42,124
0.00022833963,136718.74999999668,0.0001324,134.72289446542044,1.638110437542937e-05,7.23e-05,13,18
0.0003318536,132812.49999999677,0.00045920000000000005,399.06768238197327,1.638110437542937e-05,0.0001419,21,42
0.0004079668,132812.49999999677,0.0001633,361.6098247193954,1.638110437542937e-05,4.5e-05,14,40
0.00019789435,132812.49999999677,5.65e-05,52.42902498020666,1.9493713733001823e-05,5.27e-05,3,10
0.00018876077,131835.9374999968,0.0001974,123.24610564098914,1.9493713733001823e-05,0.0001477,6,14
0.00014613738,40039.062499999025,4.72e-05,54.49613908871876,1.961342947752384e-05,6.2e-06,4,8
0.00016440454,135742.1874999967,5.4800000000000004e-05,52.05853688138944,1.961342947752384e-05,5e-07,4,8
0.00038969965,131835.9374999968,4.66e-05,78.71189748353935,1.6470891183820885e-05,3.96e-05,7,50
0.00023747323,145507.81249999645,0.000234,175.4631450615273,1.6470891183820885e-05,1.0600000000000002e-05,14,24
0.0002983638,130859.37499999681,0.00011690000000000001,141.3189173825914,1.8107006358955122e-05,5.2e-05,9,21
0.00018571624,132812.49999999677,0.0001062,65.84121323003289,1.8107006358955122e-05,4.880000000000001e-05,4,14
0.0002983638,132812.49999999677,0.0002367,312.794750323323,1.8107006358955122e-05,6.87e-05,20,36
0.00029531927,128906.24999999686,0.0002034,164.80083682861638,1.8107006358955122e-05,2.83e-05,9,35
0.0002679185,135742.1874999967,0.0001495,135.12109733570284,2.0391581816916953e-05,3.96e-05,11,16
0.0001826717,132812.49999999677,4.1200000000000005e-05,57.71902405140948,1.698965941008296e-05,2.15e-05,4,8
0.00021311699,128906.24999999686,0.0003957,183.80130553618378,1.636115175134237e-05,2.93e-05,11,20
0.0003957887,129882.81250000389,0.00023720000000000002,335.07965117837335,1.636115175134237e-05,2.95e-05,20,36
0.00022225059,129882.81249999684,6.66e-05,86.67938447629187,1.636115175134237e-05,2.2100000000000002e-05,5,13
0.0006363065,137695.31249999665,0.0005183000000000001,1192.2994791189924,1.636115175134237e-05,2.8200000000000004e-05,35,120
0.00029227475,133789.06249999674,0.000108,142.54355805348783,1.636115175134237e-05,4.8e-05,10,19
0.00023747323,26367.18749999936,0.0002354,301.94585401362474,1.636115175134237e-05,4.76e-05,10,34
0.00034403172,131835.9374999968,0.0003401,414.24240032882466,1.636115175134237e-05,2.9400000000000003e-05,25,42
0.00038969965,128906.24999999686,0.0005417,459.4188681902285,1.636115175134237e-05,0.0002053,31,48
0.0004475457,131835.9374999968,0.000163,393.82653175412213,1.958350054139334e-05,4.490000000000001e-05,13,43
0.00019484982,131835.9374999968,5.0600000000000003e-05,50.32956152306129,1.958350054139334e-05,4.66e-05,3,8
0.00030445284,131835.9374999968,0.00012130000000000001,231.66239856797628,2.015215032787292e-05,3.77e-05,13,25
0.00017353812,40039.062499999025,6.54e-05,53.06359128606173,2.015215032787292e-05,3.41e-05,4,8
0.00014613738,132812.49999999677,2.38e-05,47.69906821399601,1.9723168910002356e-05,1.1400000000000001e-05,3,9
0.0003653434,132812.49999999677,4.3400000000000005e-05,69.15113555194037,1.6630512176516908e-05,3.96e-05,5,49
0.00023442869,135742.1874999967,0.00020210000000000003,183.1876875191285,1.7049517282343965e-05,4.55e-05,13,22
0.00016136002,135742.1874999967,2.1700000000000002e-05,59.068242156584226,1.7348806643649012e-05,1.73e-05,3,14
0.00030140832,133789.06249999674,0.0002942,318.18800777383086,1.7348806643649012e-05,5.8200000000000005e-05,22,38
0.00030445284,130859.37499999681,0.0002559,175.05122384282734,1.9144542811479272e-05,3.0400000000000004e-05,11,33
0.00023138417,135742.1874999967,0.0001491,129.49462796209662,1.9144542811479272e-05,3.95e-05,11,15
0.0002679185,132812.49999999677,9.49e-05,119.57959895176873,1.6311270191124862e-05,8.310000000000001e-05,11,23
0.00031054192,132812.49999999677,6.98e-05,125.25417523637975,1.6311270191124862e-05,2.2100000000000002e-05,6,16
0.0006241283,130859.37499999681,0.0005507,1417.9451769158093,1.6311270191124862e-05,3.58e-05,39,141
0.00022225059,131835.93750000038,0.00018830000000000002,153.766186666021,1.6311270191124862e-05,1.24e-05,14,20
0.00021616153,27343.749999999334,0.0002409,289.3203388923103,1.6311270191124862e-05,0.000103,12,33
0.00033489813,132812.49999999677,0.00038570000000000005,388.0063370548897,1.6311270191124862e-05,2.95e-05,20,41
0.00042927853,128906.24999999686,0.00046360000000000005,540.1162185325782,1.6311270191124862e-05,3.8100000000000005e-05,35,56
0.0004810355,139648.4374999966,0.0001595,429.844426290574,1.6311270191124862e-05,4.5e-05,13,52
0.0002466068,130859.37499999681,5.7300000000000004e-05,96.34933704597108,1.9084684939218264e-05,5.3200000000000006e-05,5,11
0.0002983638,131835.9374999968,0.0001095,218.34716567250652,1.9084684939218264e-05,3.7e-05,12,23
0.0001826717,40039.062499999025,7.290000000000001e-05,71.29036368118797,1.9254282243957788e-05,7.2e-05,3,10
0.00015222642,138671.87499999662,3.74e-05,45.369729729313306,1.9254282243957788e-05,3.430000000000001e-05,3,7
0.00038969965,132812.49999999677,3.08e-05,54.18497357765311,1.6391080687472874e-05,2.6900000000000003e-05,4,48
0.00023442869,133789.06249999674,0.0002723,197.0365456297323,1.719916196299649e-05,1.0600000000000002e-05,15,24
0.00024965135,129882.81249999684,8.7e-05,91.47728414378675,1.7827669621737078e-05,2.5300000000000002e-05,4,25
0.00016136002,134765.6249999967,3.6899999999999996e-05,70.54428944866862,1.7827669621737078e-05,1.13e-05,4,13
0.00029531927,132812.49999999677,0.0002833,320.0387798201365,1.7827669621737078e-05,7.21e-05,24,37
0.00027400756,128906.24999999686,9.59e-05,86.68819017291125,1.7827669621737078e-05,5.5e-05,7,30
0.00020702794,133789.06249999674,0.00018310000000000003,122.56825238438411,1.958350054139334e-05,2.7700000000000002e-05,9,15
0.00021311699,131835.9374999968,0.00010240000000000001,124.06883577986872,1.677018054512593e-05,2.93e-05,9,15
0.00038665513,128906.24999999686,0.0002567,450.38264770251413,1.7907480118085093e-05,3.3e-05,26,47
0.00032272004,128906.24999999686,5.9e-05,133.88079179397823,1.7907480118085093e-05,1.13e-05,5,17
0.0002892302,133789.06249999674,0.0001888,174.06424428911063,1.7907480118085093e-05,0.0001002,11,22
0.00029227475,27343.749999999334,0.0002405,313.2281759800829,1.7907480118085093e-05,0.0001225,11,36
0.0002983638,132812.49999999677,0.000267,331.7586985628058,1.7907480118085093e-05,2.96e-05,18,35
0.00048408002,131835.9374999968,0.0001743,588.9021877840349,1.7907480118085093e-05,1.45e-05,23,63
0.00021007247,40039.062499999025,0.0001047,141.17088898784255,2.0261889760351437e-05,1.0700000000000001e-05,9,17
0.00015527096,145507.81249999645,3.75e-05,46.34892319338764,2.015215032787292e-05,3.45e-05,3,7
0.00015527096,40039.062499999025,2.5200000000000003e-05,43.31855856625944,1.685996735351744e-05,1.08e-05,3,8
0.00037143248,132812.49999999677,4.45e-05,71.59772883897578,1.699963572212646e-05,3.77e-05,6,46
0.0002679185,133789.06249999674,0.00022410000000000003,163.40156529002624,1.699963572212646e-05,1.05e-05,10,21
0.00024051775,130859.37499999681,6.960000000000001e-05,59.87104361364101,1.834643784799916e-05,7.800000000000002e-06,3,22
0.00018571624,132812.49999999677,2.15e-05,71.52496597743675,1.834643784799916e-05,1.73e-05,4,16
0.0002983638,133789.06249999674,0.0003934,344.1658324079598,1.834643784799916e-05,5.3700000000000004e-05,21,37
0.00031663096,134765.62499999854,0.0001162,89.77593086538042,1.834643784799916e-05,3.8400000000000005e-05,7,30
0.0002557404,135742.1874999967,0.0001708,128.5039407466454,1.834643784799916e-05,6.0700000000000005e-05,9,15
0.00016136002,135742.1874999967,2.6600000000000003e-05,46.31750076018798,1.6231459694776854e-05,6.7e-06,3,7
0.00022833963,130859.37499999681,0.00010580000000000001,130.41746496780695,1.677018054512593e-05,2.92e-05,11,15
