amplitude,duration,energy,rms,rise time,counts,peak frequency,trai
0.00046581286,0.00031120000000000003,386.7219103385248,1.6201530758646346e-05,5.52e-05,12,132812.49999999677,5500169
0.0002466068,4.3e-05,91.86881322294711,1.6201530758646346e-05,3.57e-05,7,144531.24999999648,5500170
0.00024356227,0.00021820000000000002,188.99073428283901,1.6201530758646346e-05,7.2e-05,13,133789.06249999674,5500171
0.00021311699,0.000173,120.51077819638164,1.6650464800603914e-05,3.63e-05,6,139648.4374999966,5500172
0.0005754159,0.0003298,1399.6842013411824,1.4924562817078163e-05,6.1e-05,31,130859.37499999681,5500179
0.00021616153,0.00045470000000000005,242.20633970001415,1.4924562817078163e-05,0.00029440000000000005,11,135742.1874999967,5500182
0.00019789435,7.6e-05,93.79549964326604,1.8486106216608177e-05,5.28e-05,5,131835.9374999968,5500186
0.00045667926,0.0001283,461.5542032746549,1.878539557791322e-05,4.07e-05,13,132812.49999999677,5500190
0.00033794268,0.0001262,228.56344219876033,1.5912217709384804e-05,4.95e-05,13,131835.9374999968,5500195
0.00043536758,0.0002771,437.9397349216225,1.5912217709384804e-05,8.42e-05,21,131835.9374999968,5500197
0.00047799098,0.0001236,359.8945677094848,1.7119351466648482e-05,5.5100000000000004e-05,9,135742.1874999967,5500200
0.00027705208,4.7e-05,131.54783833910443,1.7119351466648482e-05,3.21e-05,7,140624.99999999657,5500201
0.00023747323,0.00021760000000000003,171.20841783813273,1.7119351466648482e-05,4e-05,10,133789.06249999674,5500202
0.00026182944,0.0001695,148.17744275056302,1.6939777849865453e-05,3.3600000000000004e-05,7,140624.99999999657,5500203
0.0005845495,0.0003613,1434.2370133432573,1.4625273455773118e-05,7.15e-05,31,131835.9374999968,5500210
0.00021616153,0.00046,246.7274624190306,1.4625273455773118e-05,0.00026240000000000004,11,136718.74999999668,5500213
0.00022225059,7.21e-05,92.1866525251348,1.8107006358955122e-05,5.2900000000000005e-05,6,131835.9374999968,5500217
0.0004475457,0.000142,458.3667264815284,1.8954992882652745e-05,4.4300000000000006e-05,14,133789.06249999674,5500220
0.00034707625,0.00018790000000000001,263.3624429400042,1.5632880972166764e-05,4.630000000000001e-05,15,131835.9374999968,5500227
0.0004049223,0.0001877,408.4007938830756,1.5632880972166764e-05,8.92e-05,18,131835.9374999968,5500229
0.00045972381,0.0001236,348.7831689489858,1.5992028205732816e-05,5.130000000000001e-05,9,135742.1874999967,5500232
0.00027400756,0.00018260000000000002,199.2459412573048,1.5992028205732816e-05,2.32e-05,12,133789.06249999674,5500234
0.00022833963,0.00016960000000000003,118.97441586515936,1.6560677992212398e-05,3.35e-05,7,140624.99999999657,5500235
0.00020093888,8.54e-05,102.72030489585951,1.6560677992212398e-05,3.5300000000000004e-05,7,130859.37499999681,5500238
0.0005845495,0.0005455,1537.1364909924353,1.455543927146861e-05,3.59e-05,35,130859.37499999681,5500242
0.00023747323,0.0005291,278.8994921298569,1.455543927146861e-05,0.0002775,14,130859.37499999681,5500245
0.00022225059,6.92e-05,98.40857237329743,1.8426248344347168e-05,5.33e-05,8,132812.49999999677,5500250
0.0004719019,0.0001388,485.8831380439203,1.8905111322435238e-05,4.4300000000000006e-05,16,134765.6249999967,5500253
0.00020093888,6.52e-05,93.3390864837524,1.8735514017695713e-05,5.0600000000000003e-05,6,147460.93749999642,5500258
0.0003622989,0.0001877,284.3339046256175,1.5652833596253767e-05,4.6200000000000005e-05,17,131835.9374999968,5500261
0.00041101134,0.00022480000000000002,420.59714715862475,1.5652833596253767e-05,0.00010630000000000001,20,131835.9374999968,5500263
0.0004810355,0.0001766,356.7856933451291,1.6760204233082427e-05,3.65e-05,13,132812.49999999677,5500266
0.00028009663,4e-05,104.93544739912045,1.6760204233082427e-05,2.86e-05,5,146484.37499999645,5500267
0.00026182944,0.0002184,203.0436064803822,1.6760204233082427e-05,6.890000000000001e-05,14,132812.49999999677,5500268
0.00023442869,0.00017310000000000003,128.84893867103813,1.6740251608995424e-05,3.35e-05,6,139648.4374999966,5500269
0.00021616153,6.12e-05,87.16981543221931,1.6740251608995424e-05,6.7e-06,5,131835.93749999948,5500273
0.0006058612,0.000419,1589.7956690748092,1.443572352694659e-05,2.08e-05,35,130859.37499999681,5500276
0.00021007247,0.0005009000000000001,232.01712910442197,1.443572352694659e-05,0.0003143,10,136718.74999999668,5500279
0.0004079668,8.99e-05,93.08613126191797,1.443572352694659e-05,5e-07,5,132812.49999999677,5500280
0.00046276834,0.0001453,480.61899991331546,1.941390323665381e-05,4.4200000000000004e-05,17,132812.49999999677,5500286
0.00020093888,7.23e-05,100.95777519883438,1.9154519123522774e-05,4.740000000000001e-05,5,146484.37499999645,5500291
0.00035925437,0.00019360000000000002,275.0094134380478,1.6201530758646346e-05,5.22e-05,16,131835.9374999968,5500293
0.00041101134,0.0001878,384.8751240285838,1.5782525652819285e-05,8.910000000000001e-05,21,131835.9374999968,5500296
0.00046276834,0.0001237,351.16293163325736,1.5782525652819285e-05,4.740000000000001e-05,11,135742.1874999967,5500299
0.00021920605,0.0002139,93.11356795875308,1.65806306162994e-05,1.55e-05,5,146484.37499999645,5500300
0.0002466068,0.00020130000000000001,191.17167360659943,1.65806306162994e-05,5.190000000000001e-05,12,133789.06249999674,5500301
0.00022529511,0.0001665,119.43741012425168,1.65806306162994e-05,3.34e-05,4,131835.9374999968,5500302
0.00059063855,0.0003728,1422.3632266386073,1.471506026416463e-05,8.380000000000002e-05,29,129882.81249999684,5500309
0.00046581286,0.0001388,491.8191044808117,1.905475600308776e-05,4.4200000000000004e-05,15,132812.49999999677,5500320
0.00035620984,0.00019510000000000003,441.9265835847014,1.9144542811479272e-05,6.98e-05,20,131835.9374999968,5500321
0.00018571624,7.22e-05,91.24898487248657,1.9144542811479272e-05,4.71e-05,5,146484.37499999645,5500325
0.000374477,0.00018760000000000003,305.7629844608081,1.553311785173175e-05,4.64e-05,16,131835.9374999968,5500328
0.0004140559,0.00028260000000000004,414.1951276417101,1.553311785173175e-05,8.92e-05,20,131835.9374999968,5500331
0.0004932136,0.0001689,374.2371936715771,1.651079643199489e-05,5.52e-05,11,132812.49999999677,5500334
0.0002557404,4.27e-05,103.9392913826109,1.651079643199489e-05,2.85e-05,7,140624.99999999657,5500335
0.00026182944,0.0002179,192.08283147784618,1.651079643199489e-05,7.21e-05,13,133789.06249999674,5500336
0.00022225059,0.00016610000000000003,111.91836481828366,1.6660441112647413e-05,3.34e-05,4,138671.87499999662,5500337
0.00022225059,0.0001045,88.54025990082391,1.6660441112647413e-05,5.41e-05,7,129882.81249999684,5500340
0.0005967276,0.00046670000000000007,1547.0722829084762,1.4425747214903089e-05,2.6700000000000002e-05,37,131835.9374999968,5500344
0.00021007247,0.00022520000000000003,90.47037590824723,1.4425747214903089e-05,0.0002245,3,134765.6249999967,5500346
0.00020093888,6.910000000000001e-05,91.6520077030238,1.8087053734868122e-05,5.3e-05,7,132812.49999999677,5500354
0.00044450117,0.000142,443.1004292898356,1.911461387534877e-05,4.4200000000000004e-05,15,134765.6249999967,5500357
0.00032576456,0.0001622,319.91902234611297,1.911461387534877e-05,4.880000000000001e-05,17,131835.9374999968,5500358
0.00018876077,7.21e-05,88.48872340271474,1.8915087634478742e-05,4.7e-05,5,146484.37499999645,5500362
0.00033794268,0.0001798,246.3474270912471,1.6171601822515842e-05,4.6e-05,15,131835.9374999968,5500365
0.00042318946,0.0001787,400.8731282635749,1.561292834807976e-05,8e-05,17,130859.37499999681,5500368
0.00015527096,0.00011740000000000001,89.49859776764184,1.561292834807976e-05,0.0001168,5,145507.81249999645,5500370
0.00046276834,0.00031130000000000003,356.3105564938564,1.561292834807976e-05,5.5400000000000005e-05,12,132812.49999999677,5500371
0.00025269587,4.3e-05,102.99393033186364,1.634119912725537e-05,2.8400000000000003e-05,7,146484.37499999645,5500372
0.00026182944,0.0002179,196.43210407546982,1.634119912725537e-05,6.860000000000001e-05,11,132812.49999999677,5500373
0.0002557404,0.0001663,134.45872356683924,1.634119912725537e-05,3.33e-05,7,140624.99999999657,5500374
0.0006180393,0.00046360000000000005,1618.3150031363762,1.455543927146861e-05,4.880000000000001e-05,35,129882.81249999684,5500382
0.0001826717,0.0006131,254.33558429816932,1.455543927146861e-05,0.00026990000000000006,11,134765.6249999967,5500385
0.0004719019,0.00014220000000000001,488.3628222119359,1.8625774585217197e-05,4.4200000000000004e-05,15,132812.49999999677,5500394
0.00021311699,6.13e-05,91.02392980520406,1.8595845649086693e-05,3.990000000000001e-05,7,146484.37499999645,5500398
0.0003653434,0.0001912,275.28433655565897,1.5782525652819285e-05,4.97e-05,15,131835.9374999968,5500401
0.0004171004,0.0001808,390.81164661473537,1.5782525652819285e-05,8.910000000000001e-05,18,131835.9374999968,5500404
0.00017962718,0.000118,97.03488370067515,1.6470891183820885e-05,6.54e-05,5,146484.37499999645,5500406
0.0004719019,0.000169,378.55393153748065,1.6470891183820885e-05,4.75e-05,11,132812.49999999677,5500407
0.00024356227,4.3e-05,85.43305398424876,1.6470891183820885e-05,2.8700000000000003e-05,6,146484.37499999645,5500408
0.000264874,0.00021210000000000003,184.87291246898988,1.6470891183820885e-05,3.4200000000000005e-05,12,132812.49999999677,5500409
0.00024965135,0.00016680000000000002,131.74286134633772,1.6690370048777917e-05,3.35e-05,5,131835.9374999968,5500410
0.0005845495,0.000399,1411.1545944491218,1.464522607986012e-05,4.8700000000000005e-05,29,131835.9374999968,5500417
0.00029227475,0.0004537,288.7386067661715,1.464522607986012e-05,0.00023140000000000001,19,129882.81249999684,5500420
0.0001918053,5.7e-05,94.22762761841888,1.7847622245824084e-05,4.2e-05,6,132812.49999999677,5500427
0.0004719019,0.0001425,475.9412284860175,1.9214376995783782e-05,4.4300000000000006e-05,16,132812.49999999677,5500430
0.00019789435,7.22e-05,94.21576310086856,1.8735514017695713e-05,4e-05,6,146484.37499999645,5500436
0.00034403172,0.00016120000000000002,239.93428458912905,1.6191554446602845e-05,4.6200000000000005e-05,14,131835.9374999968,5500439
0.00042623398,0.0001875,406.73030688860877,1.5782525652819285e-05,8.910000000000001e-05,20,130859.37499999681,5500442
0.00020702794,8.16e-05,96.01694517147557,1.5782525652819285e-05,7.03e-05,5,132812.49999999677,5500444
0.00045667926,0.0001687,356.67956152797984,1.5782525652819285e-05,4.740000000000001e-05,10,132812.49999999677,5500445
0.00027705208,3.6700000000000004e-05,102.12346404815271,1.6151649198428842e-05,2.2e-05,6,139648.4374999966,5500446
0.00025878492,0.00021820000000000002,209.63860979057617,1.6151649198428842e-05,4.01e-05,12,133789.06249999674,5500447
0.00022529511,0.0001665,118.82286519176277,1.6151649198428842e-05,3.34e-05,4,140624.99999999657,5500448
0.0005784604,0.0005742000000000001,1521.961031513237,1.4425747214903089e-05,8.4e-05,37,131835.9374999968,5500455
0.00025269587,0.000483,279.75262509495917,1.4425747214903089e-05,0.0002852,13,130859.37499999681,5500458
0.00045363474,0.0001388,464.5854021256734,1.8875182386304733e-05,4.4e-05,17,134765.6249999967,5500467
0.00021007247,6.47e-05,90.14187707857292,1.8685632457478206e-05,4.32e-05,6,146484.37499999645,5500473
0.0003622989,0.0001878,244.91469390550336,1.5443331043340236e-05,4.630000000000001e-05,16,131835.9374999968,5500476
0.00042623398,0.0001809,384.90951259117105,1.5443331043340236e-05,8.26e-05,17,131835.9374999968,5500478
0.0001704936,9.87e-05,106.68342452383779,1.5443331043340236e-05,3.4399999999999996e-05,11,131835.9374999968,5500479
0.00046581286,0.000168,348.5432832347654,1.6480867495864387e-05,5.5e-05,11,140624.99999999657,5500481
0.00025878492,4.66e-05,108.19207208359487,1.6480867495864387e-05,3.2300000000000006e-05,6,140624.99999999657,5500482
0.0002466068,0.0002164,186.78115327217978,1.6480867495864387e-05,7.110000000000001e-05,12,133789.06249999674,5500483
0.00024356227,0.00016610000000000003,130.6251867164808,1.636115175134237e-05,3.35e-05,6,139648.4374999966,5500484
0.00060281664,0.0005105,1486.8591148082867,1.436588934264208e-05,4.08e-05,30,130859.37499999681,5500491
0.00045972381,0.0001353,463.3158987477898,1.9144542811479272e-05,4.4200000000000004e-05,14,132812.49999999677,5500504
0.00021007247,7.25e-05,97.66768886720635,1.8954992882652745e-05,4.39e-05,7,148437.4999999964,5500509
0.00035316532,0.000188,286.90544611310463,1.6321246503168363e-05,4.64e-05,17,131835.9374999968,5500511
0.0004171004,0.0001909,408.40598460950383,1.568276253238427e-05,9.2e-05,20,131835.9374999968,5500514
0.00046581286,0.0001688,354.5683262448275,1.568276253238427e-05,5.52e-05,10,132812.49999999677,5500516
0.0002466068,4.7e-05,102.14209504836845,1.6440962247690384e-05,3.2200000000000003e-05,7,139648.4374999966,5500517
0.00025878492,0.0001825,196.67078479962652,1.6440962247690384e-05,3.6200000000000006e-05,14,132812.49999999677,5500518
0.00021920605,0.00016560000000000001,120.66714883003304,1.6440962247690384e-05,2.7e-05,7,140624.99999999657,5500519
0.00024356227,7.04e-05,101.80664435294199,1.697968309803946e-05,3.35e-05,7,134765.6249999967,5500521
0.00019484982,0.000258,137.71942667922156,1.697968309803946e-05,4.52e-05,9,129882.81249999684,5500522
0.0005845495,0.000313,1533.5089147514268,1.4445699838990094e-05,8.380000000000002e-05,34,130859.37499999681,5500526
0.00039883325,0.0001979,87.16443932270431,1.6560677992212398e-05,4.2999999999999995e-06,3,133789.06249999674,5500530
0.0004475457,0.00013790000000000002,437.21581396796665,1.879537188995672e-05,4.6700000000000003e-05,14,140624.99999999657,5500537
0.00020093888,7.240000000000001e-05,91.69816809161799,1.8745490329739214e-05,4.0300000000000004e-05,7,145507.81249999645,5500542
0.00035012077,0.00018030000000000002,271.4164111427133,1.637112806338587e-05,4.630000000000001e-05,15,131835.9374999968,5500544
0.0004140559,0.0001875,403.43567867135596,1.643098593564688e-05,8.9e-05,19,130859.37499999681,5500546
0.00015527096,9.530000000000001e-05,99.43559467374646,1.643098593564688e-05,7.64e-05,9,131835.9374999968,5500547
0.00046885738,0.0001687,361.68722215810254,1.643098593564688e-05,5.52e-05,10,132812.49999999677,5500549
0.0002679185,4.33e-05,114.64924306880981,1.643098593564688e-05,3.5600000000000005e-05,7,145507.81249999645,5500550
0.0002679185,0.00021810000000000002,211.65085050541805,1.6740251608995424e-05,6.87e-05,14,133789.06249999674,5500551
0.00022529511,0.000173,115.4670605558912,1.6740251608995424e-05,3.34e-05,5,140624.99999999657,5500552
0.00024356227,6.5e-05,89.84155647808059,1.754833288451904e-05,1.1100000000000002e-05,6,127929.68749999863,5500557
0.00057237135,0.00032090000000000005,1387.8345144378065,1.4655202391903624e-05,5.0900000000000004e-05,34,129882.81249999684,5500561
0.00022225059,0.00045440000000000004,247.4005884069242,1.4655202391903624e-05,0.0002423,13,131835.9374999968,5500564
0.00045059022,0.00013890000000000002,454.79365286801675,1.9443832172784316e-05,4.4300000000000006e-05,16,132812.49999999677,5500573
0.00020702794,7.25e-05,92.98667323589073,1.911461387534877e-05,4.36e-05,8,128906.24999999686,5500578
0.00037143248,0.00016170000000000003,285.3804848417159,1.6530749056081894e-05,4.64e-05,16,131835.9374999968,5500580
0.00042014493,0.0001878,399.6840811453294,1.610176763821133e-05,8.910000000000001e-05,18,131835.9374999968,5500583
0.0004901691,0.00021140000000000002,399.29663049407696,1.610176763821133e-05,5.53e-05,11,135742.1874999967,5500586
0.00027096304,4.6800000000000006e-05,107.48020103057604,1.6480867495864387e-05,3.2200000000000003e-05,7,145507.81249999645,5500587
0.0002679185,0.0001663,189.9515748213277,1.6480867495864387e-05,6.71e-05,12,134765.6249999967,5500588
0.0002557404,0.000137,132.58264672919586,1.6480867495864387e-05,3.0200000000000002e-05,6,139648.4374999966,5500589
0.00023442869,8.170000000000001e-05,86.48111726504094,1.7029564658256966e-05,3.05e-05,5,131835.9374999968,5500591
0.00057237135,0.0004483,1378.1653034004742,1.4405794590816086e-05,6.110000000000001e-05,33,129882.81249999684,5500596
0.00017353812,0.0002608,93.33769611060197,1.4405794590816086e-05,6.13e-05,3,135742.1874999967,5500598
0.00021311699,0.0004475,231.9896924075869,1.6889896289647946e-05,0.0002514,10,135742.1874999967,5500599
0.00018571624,0.00013470000000000002,107.68301012745172,1.6889896289647946e-05,6.000000000000001e-07,8,131835.9374999968,5500603
0.00021311699,7.25e-05,94.82520999847257,1.6889896289647946e-05,5.3200000000000006e-05,6,131835.9374999968,5500604
0.00046276834,0.000142,457.066264128162,1.872553770565221e-05,4.4200000000000004e-05,16,131835.9374999968,5500608
0.00035316532,0.00014220000000000001,329.964746432581,1.871556139360871e-05,6.98e-05,17,133789.06249999674,5500609
0.00021007247,7.23e-05,95.5550632109036,1.871556139360871e-05,4.72e-05,7,146484.37499999645,5500612
0.00035012077,0.0001615,252.42382121633165,1.5483236291514242e-05,4.6200000000000005e-05,15,130859.37499999681,5500615
0.00042623398,0.0002244,433.65441948891856,1.5483236291514242e-05,0.00010630000000000001,22,131835.9374999968,5500618
0.00015527096,0.00012660000000000001,87.85712322624725,1.6171601822515842e-05,7.5e-05,4,146484.37499999645,5500620
0.00046276834,0.00016910000000000002,352.7599142338383,1.6171601822515842e-05,5.52e-05,10,132812.49999999677,5500621
0.0002679185,4.2800000000000004e-05,100.41821772492519,1.6171601822515842e-05,2.86e-05,6,146484.37499999645,5500622
0.00026182944,0.00021710000000000002,177.24856956976282,1.6171601822515842e-05,6.879999999999999e-05,12,133789.06249999674,5500623
0.00023442869,0.0001698,130.3371940912556,1.6460914871777384e-05,3.01e-05,8,139648.4374999966,5500624
0.00021920605,9.09e-05,98.83588038819545,1.6460914871777384e-05,2.3400000000000003e-05,7,130859.37499999681,5500626
0.00018571624,8.360000000000001e-05,87.76257785201818,1.6460914871777384e-05,4.3400000000000005e-05,8,130859.37499999681,5500627
0.00061195024,0.0004947,1535.1706887408177,1.4385841966729081e-05,4.36e-05,35,134765.6249999967,5500631
0.00039274417,0.0002129,89.303945526582,1.4385841966729081e-05,0.00020860000000000003,4,133789.06249999674,5500635
0.00046885738,0.00014240000000000002,488.745823669107,1.8765442953826217e-05,4.440000000000001e-05,15,133789.06249999674,5500642
0.0003957887,0.0001875,296.5691883493786,1.5762573028732282e-05,4.6200000000000005e-05,18,131835.9374999968,5500649
0.00041101134,0.00020730000000000002,404.317175248727,1.5363520546992228e-05,8.92e-05,19,131835.9374999968,5500652
0.00046885738,0.0001688,355.34063218411825,1.5363520546992228e-05,5.52e-05,11,133789.06249999674,5500655
0.00024356227,4.65e-05,94.99465013973798,1.6171601822515842e-05,3.2200000000000003e-05,6,145507.81249999645,5500656
0.00025269587,0.000199,192.1663465584152,1.6171601822515842e-05,4.01e-05,12,132812.49999999677,5500657
0.00021616153,0.0001664,118.65110776191331,1.6171601822515842e-05,2.6900000000000003e-05,5,140624.99999999657,5500658
0.00021007247,8.33e-05,92.35998571122143,1.6810085793299938e-05,3.3600000000000004e-05,8,128906.24999999686,5500661
0.000587594,0.0003301,1464.8092797072018,1.44856050871641e-05,5.0900000000000004e-05,33,129882.81249999684,5500665
0.00018876077,0.0002605,93.34019878227275,1.6590606928342902e-05,1.0700000000000001e-05,5,131835.9374999968,5500667
0.00024051775,0.0004385,237.5215237154207,1.6590606928342902e-05,0.00024010000000000004,12,136718.74999999668,5500668
0.00046276834,0.000142,441.57417033683976,1.9004874442870252e-05,4.4200000000000004e-05,14,132812.49999999677,5500678
0.00019484982,5.7900000000000005e-05,86.11563450956525,1.8954992882652745e-05,5.05e-05,5,128906.24999999686,5500684
0.0003653434,0.0001878,288.0334095042747,1.6051886077993824e-05,4.6200000000000005e-05,16,132812.49999999677,5500686
0.00044145662,0.0001875,415.0564174626282,1.6051886077993824e-05,8.92e-05,18,131835.9374999968,5500688
0.00046581286,0.0001687,379.8834990354627,1.6810085793299938e-05,5.5100000000000004e-05,11,135742.1874999967,5500691
0.0002557404,4.65e-05,97.0442455465547,1.6810085793299938e-05,3.21e-05,7,146484.37499999645,5500692
0.00025878492,0.000214,192.21306309626956,1.6810085793299938e-05,4.02e-05,13,132812.49999999677,5500693
0.00023747323,0.0001732,128.25812277364983,1.6740251608995424e-05,3.33e-05,6,140624.99999999657,5500694
0.0005784604,0.0002625,1370.763327513772,1.4545462959425106e-05,6.110000000000001e-05,29,130859.37499999681,5500701
0.00024051775,0.00029969999999999997,133.32241793676658,1.4545462959425106e-05,0.000295,6,132812.49999999677,5500703
0.00017658266,0.00046730000000000003,225.6970489118392,1.4545462959425106e-05,0.0002658,10,134765.6249999967,5500704
0.0004719019,0.00013890000000000002,480.00612342860705,1.8875182386304733e-05,4.4300000000000006e-05,16,133789.06249999674,5500712
0.0002039834,6.9e-05,89.24879405828172,1.8835277138130727e-05,4.7e-05,6,145507.81249999645,5500716
0.0003836106,0.0001935,270.5536382571014,1.6051886077993824e-05,5.21e-05,17,131835.9374999968,5500718
0.00042623398,0.0001877,392.34383782650633,1.6051886077993824e-05,8.910000000000001e-05,18,131835.9374999968,5500720
0.00047494646,0.00016860000000000003,357.64883699691444,1.651079643199489e-05,5.53e-05,10,132812.49999999677,5500723
0.00025878492,3.6e-05,106.00436627716904,1.651079643199489e-05,2.15e-05,6,146484.37499999645,5500724
0.00027096304,0.00020130000000000001,192.8340964367938,1.651079643199489e-05,5.2e-05,11,132812.49999999677,5500725
0.00023442869,0.00013670000000000002,117.6353938297544,1.670034636082142e-05,3.3600000000000004e-05,5,141601.56249999657,5500726
0.0005662823,0.0006653000000000001,1449.637249815108,1.5054254873643678e-05,8.4e-05,33,130859.37499999681,5500732
0.00017353812,0.0004602,251.67329778973095,1.5054254873643678e-05,0.00024170000000000002,15,138671.87499999662,5500735
0.00044450117,0.00016460000000000002,460.75622177785294,1.920440068374028e-05,4.4300000000000006e-05,14,133789.06249999674,5500743
0.00035925437,0.0001644,270.49181299767906,1.5862336149167297e-05,4.96e-05,16,131835.9374999968,5500751
