amplitude,frequency,energy,rms,rise_time
0.00024965135,131835.9374999968,132.817341716988,1.7478498700214534e-05,6.800000000000001e-06
0.00016136002,132812.49999999677,62.81298050840202,1.7478498700214534e-05,3.66e-05
0.000264874,133789.06249999674,300.40680362764493,1.7478498700214534e-05,4.35e-05
0.00013700378,135742.18750000407,41.3596154888506,1.7478498700214534e-05,1.0000000000000001e-07
0.00028618568,135742.1874999967,87.1192985410871,1.946378479687132e-05,4.46e-05
0.0001491819,145507.81249999645,40.51918126518891,1.946378479687132e-05,3.47e-05
0.0002557404,135742.1874999967,131.69920362941428,1.946378479687132e-05,3.95e-05
0.00014309284,131835.9374999968,23.436037132060896,1.946378479687132e-05,4e-06
0.00013091472,131835.9374999968,29.884865878373265,1.7219114587083497e-05,6.5e-06
0.0001491819,132812.49999999677,29.5841745117075,1.6151649198428842e-05,3.0000000000000004e-07
0.00014613738,132812.50000000038,21.455496925048745,1.6151649198428842e-05,5e-07
0.0003074974,127929.68749999689,93.59139286478329,1.6151649198428842e-05,2.9100000000000003e-05
0.00023747323,125976.56249999693,87.83923375837841,1.6151649198428842e-05,1.4200000000000001e-05
0.0007245978,130859.37499999681,1597.770107933314,1.6151649198428842e-05,0.000199
0.00025878492,132812.49999999677,32.55493847645404,1.6151649198428842e-05,3.0000000000000004e-07
0.00041101134,132812.49999999677,47.21132531282608,1.6151649198428842e-05,2.9400000000000003e-05
0.0004049223,129882.81249999684,405.7110706778021,1.8735514017695713e-05,3.82e-05
0.00035925437,130859.37499999681,364.7490092184304,1.8735514017695713e-05,4.4800000000000005e-05
0.00016744906,131835.9374999968,71.07911965386636,1.8735514017695713e-05,6.97e-05
0.0001278702,147460.93749999642,24.76718038628009,1.8735514017695713e-05,1.0000000000000001e-07
0.00021007247,131835.9374999968,67.24771470900525,1.8735514017695713e-05,6.15e-05
0.00019484982,129882.81249999684,90.5340549985368,1.960345316548034e-05,1.05e-05
0.00015831548,143554.6874999965,69.08791991936761,1.960345316548034e-05,3.5e-06
0.00015831548,140624.99999999657,59.10012804750069,1.960345316548034e-05,4.02e-05
0.00013700378,40039.062499999025,26.545467645676734,1.960345316548034e-05,3.0000000000000004e-07
0.00013700378,129882.81249999684,43.81288256700807,1.960345316548034e-05,4.3e-05
0.00016440454,128906.24999999686,28.857380120207416,1.9074708627174762e-05,4.1000000000000006e-06
0.00038665513,132812.49999999677,458.4214144921119,1.58822887732543e-05,4.630000000000001e-05
0.00025878492,146484.37499999645,9.242088405521015,1.698965941008296e-05,1.0000000000000001e-07
0.00024356227,133789.06249999674,144.2897740388813,1.715925671482248e-05,5.2300000000000004e-05
0.00018571624,134765.6249999967,66.7510734196726,1.715925671482248e-05,2.2e-05
0.00027705208,132812.49999999677,306.03401453359805,1.8535987776825684e-05,0.00015560000000000001
0.00013091472,129882.81249999684,18.457018188837015,1.8535987776825684e-05,1.0000000000000001e-07
0.00028009663,141601.56249999657,92.18776482365516,1.8535987776825684e-05,1.8100000000000003e-05
0.00013700378,144531.24999999648,90.77755568294832,1.8535987776825684e-05,0.0001206
0.0001826717,135742.1874999967,97.8350897945178,1.8535987776825684e-05,4.89e-05
0.00016440454,133789.06249999674,54.54378254200674,1.8535987776825684e-05,4.1700000000000004e-05
0.0001491819,131835.9374999968,37.2841537103178,1.560295203603626e-05,3.8000000000000005e-06
0.0001278702,132812.49999999677,36.71067113153818,1.560295203603626e-05,1.0000000000000001e-07
0.00014004832,129882.81249999993,48.22184851855671,1.560295203603626e-05,3.0000000000000004e-07
0.0001918053,131835.9374999968,92.03018919994005,1.560295203603626e-05,1.1e-05
0.00035316532,130859.37500000036,257.43361375195167,1.560295203603626e-05,2.6900000000000003e-05
0.00025269587,128906.24999999686,44.90914545034839,1.560295203603626e-05,1.18e-05
0.0006819744,136718.74999999668,1300.2495335828696,1.6810085793299938e-05,2.8100000000000002e-05
0.0001826717,133789.06249999674,32.07970893363796,1.6810085793299938e-05,1.18e-05
0.00029227475,134765.6249999967,19.49497809140275,1.6810085793299938e-05,1.0000000000000001e-07
0.00036838796,128906.24999999686,393.70974040948624,1.6810085793299938e-05,0.0003057
0.00037752153,131835.9374999968,457.6031335473137,1.6810085793299938e-05,0.0002413
0.00016744906,131835.9374999968,79.77145451570838,1.6810085793299938e-05,0.00012580000000000002
0.0001491819,131835.9374999968,28.584310833463473,1.6810085793299938e-05,5e-07
0.00020702794,131835.9374999968,96.29817131403536,1.9014850754913757e-05,9.080000000000001e-05
0.00022529511,131835.9374999968,36.606207762169404,1.9014850754913757e-05,4.0000000000000003e-07
0.00019789435,147460.93749999642,68.41572084690763,1.9014850754913757e-05,3.2000000000000003e-06
0.0001826717,138671.87499999662,72.32229863343518,1.8825300826087226e-05,9.9e-06
0.0001704936,132812.49999999677,76.9124765522562,1.8825300826087226e-05,1.4700000000000002e-05
0.00016440454,129882.81249999684,26.430344748821344,1.8406295720260165e-05,4.2999999999999995e-06
0.00044450117,133789.06249999674,490.9592977245874,1.580247827690629e-05,4.07e-05
0.0003318536,145507.81249999645,277.7667087784321,1.650082011995139e-05,0.00020920000000000002
0.00013700378,133789.06249999674,27.898949561846127,1.7079446218474473e-05,2.0000000000000002e-07
0.00023442869,128906.24999999686,135.53830197237443,1.7079446218474473e-05,5.14e-05
0.00016744906,132812.49999999677,44.50408340585721,1.7079446218474473e-05,5e-07
0.00031663096,133789.06249999674,386.6293114867064,1.7079446218474473e-05,1.62e-05
0.00031358644,130859.37499999681,83.59266339079969,1.9184448059653278e-05,4.4800000000000005e-05
0.00023442869,135742.1874999967,127.32203087723875,1.9184448059653278e-05,2.7700000000000002e-05
0.00016136002,128906.24999999686,39.349043221789216,1.9184448059653278e-05,6.100000000000001e-06
0.00014613738,131835.9374999968,38.239432756204785,1.9184448059653278e-05,4.2999999999999995e-06
0.00014004832,133789.06249999674,20.622478024856008,1.9184448059653278e-05,2.0000000000000002e-07
0.00014004832,131835.9374999968,32.28427916983751,1.699963572212646e-05,6.6e-06
0.00013395926,131835.9374999968,37.51254567316134,1.6191554446602845e-05,1.0000000000000001e-07
0.00023138417,131835.9374999968,115.48541348147684,1.6191554446602845e-05,2.9100000000000003e-05
0.00034707625,129882.81250000036,280.15861405488397,1.6191554446602845e-05,2.68e-05
0.0002466068,134765.6249999967,84.55804581491311,1.6191554446602845e-05,1.1400000000000001e-05
0.00013395926,140624.99999999657,30.263418141462964,1.6191554446602845e-05,2.0000000000000002e-07
0.0006545736,130859.37499999681,1303.5882829747625,1.6191554446602845e-05,3.940000000000001e-05
0.00025269587,134765.6249999967,24.480114676488512,1.6191554446602845e-05,3.0000000000000004e-07
0.0002892302,132812.49999999677,340.4893150320563,1.6191554446602845e-05,2.57e-05
0.00039274417,129882.81249999684,396.26821238935935,1.6191554446602845e-05,0.0002968
0.00046885738,131835.9374999999,151.89974974888727,1.6191554446602845e-05,2.6900000000000003e-05
0.0001826717,134765.6249999967,42.190965941262824,1.9144542811479272e-05,8.000000000000001e-07
0.00020093888,130859.37499999681,57.67610786683295,1.9144542811479272e-05,4.5600000000000004e-05
0.00013700378,131835.9374999968,27.894222293134675,1.9144542811479272e-05,2.0000000000000002e-07
0.00023138417,130859.37499999993,93.41379586770204,1.9144542811479272e-05,3.7e-05
0.0001491819,143554.6874999965,60.09415215851292,1.9144542811479272e-05,6.100000000000001e-06
0.00018876077,40039.062499999025,60.84754902295785,1.9284211180088292e-05,3.4e-05
0.00023442869,132812.49999999677,156.44098653281324,1.9284211180088292e-05,1.46e-05
0.00015222642,131835.9374999968,30.268608867891228,1.911461387534877e-05,4.2000000000000004e-06
0.00040187777,131835.9374999968,476.898175979685,1.609179132616783e-05,9.510000000000001e-05
0.0002892302,133789.06249999674,225.8111522017176,1.6680393736734415e-05,0.0001733
0.00013700378,40039.062499999025,24.561590543103556,1.6680393736734415e-05,2.0000000000000002e-07
0.00021007247,132812.49999999677,95.8753124932187,1.7458546076127528e-05,7.2000000000000005e-06
0.00016136002,132812.49999999677,43.96035481249673,1.7458546076127528e-05,1.0000000000000001e-07
0.00035012077,133789.06249999674,332.94635530790094,1.7458546076127528e-05,1.39e-05
0.00028618568,128906.24999999686,109.28685190224141,1.7458546076127528e-05,1.76e-05
0.00013091472,131835.9374999968,24.79878820256647,1.7458546076127528e-05,1.0000000000000001e-07
0.00021311699,134765.6249999967,107.96794393174598,1.982293203043737e-05,3.96e-05
0.00014004832,166015.62499999595,28.13355185809491,1.982293203043737e-05,3.1e-06
0.00014613738,135742.1874999967,30.905863228503783,1.6730275296951923e-05,4.0000000000000003e-07
0.0001491819,129882.81249999684,27.854086854859002,1.629131756703786e-05,2.0000000000000002e-07
0.00013091472,128906.25000000036,32.78536965325154,1.629131756703786e-05,1.0000000000000001e-07
0.00021311699,129882.81249999684,111.17006598872364,1.629131756703786e-05,2.5300000000000002e-05
0.00038056605,129882.81250000036,289.9486021732168,1.629131756703786e-05,4.32e-05
0.00027705208,126953.12499999691,97.32880858467551,1.629131756703786e-05,1.08e-05
0.00064848457,136718.74999999668,1267.9265093479069,1.629131756703786e-05,3.95e-05
0.00021920605,131835.93750000038,78.82618615650448,1.629131756703786e-05,6.6e-06
0.00024051775,26367.18749999936,25.29700524813629,1.629131756703786e-05,1.0000000000000001e-07
0.00031054192,132812.49999999677,251.484763190533,1.629131756703786e-05,2.96e-05
0.0003836106,128906.24999999686,44.56433290904239,1.629131756703786e-05,3.8000000000000005e-06
0.00046581286,133789.06250000038,136.1748148006401,1.629131756703786e-05,1.35e-05
0.0001704936,130859.37499999681,51.568013233918656,1.9144542811479272e-05,2.26e-05
0.00021007247,126953.12499999691,48.809883669644144,1.9144542811479272e-05,2.96e-05
0.00020702794,131835.9374999968,63.77901177331898,1.9144542811479272e-05,4.92e-05
0.00020702794,130859.37499999681,93.65822346754717,1.9144542811479272e-05,3.6899999999999996e-05
0.00015527096,145507.81249999645,60.1386440993266,1.9453808484827817e-05,6e-06
0.00019484982,138671.87499999662,77.95423680809976,1.9453808484827817e-05,1e-05
0.00014613738,134765.6249999967,47.2600810646344,1.8815324514043728e-05,9.7e-06
0.00017962718,127929.68749999689,71.01497710585998,1.8815324514043728e-05,2.9e-06
0.00016136002,132812.49999999948,69.6549140901119,1.8815324514043728e-05,1.85e-05
0.00015831548,41015.624999999,28.153017082200893,1.8815324514043728e-05,1.04e-05
0.00014613738,130859.37499999681,43.35684017366788,1.5273733738600712e-05,4.0000000000000003e-07
0.0003409872,132812.49999999677,426.0396238186578,1.5652833596253767e-05,0.00015580000000000002
0.00031054192,145507.81249999645,267.0013275493028,1.5652833596253767e-05,5.15e-05
0.00014613738,135742.1874999967,38.104381177526605,1.6740251608995424e-05,1.16e-05
0.00022225059,130859.37499999681,165.28487206805184,1.7688001253128065e-05,7.100000000000001e-06
0.00014613738,135742.1874999967,48.587331274032394,1.7688001253128065e-05,3.0000000000000004e-07
0.00026182944,133789.06249999674,297.9724456243333,1.7688001253128065e-05,4.33e-05
0.00027096304,129882.81249999684,87.87890573893728,1.7688001253128065e-05,1.1e-05
0.00012482567,129882.81249999684,17.685083015719723,1.7688001253128065e-05,1.0000000000000001e-07
0.00020702794,135742.1874999967,114.21433434735611,1.7688001253128065e-05,3.96e-05
0.0001278702,147460.93749999642,22.376016642175045,1.7688001253128065e-05,1.0000000000000001e-07
0.00013091472,131835.9374999968,28.07561964349377,1.561292834807976e-05,3.2000000000000003e-06
0.00014309284,128906.24999999686,41.62109833267431,1.561292834807976e-05,3.0000000000000004e-07
0.00024356227,131835.9374999968,118.46424161049586,1.6660441112647413e-05,1.1400000000000001e-05
0.00035925437,129882.81249999684,281.3290301729138,1.6660441112647413e-05,3.29e-05
0.0002557404,129882.81249999684,116.31880314784303,1.6660441112647413e-05,1.1700000000000001e-05
0.00067892985,134765.6249999967,1403.0878348134288,1.6660441112647413e-05,4.86e-05
0.00027096304,27343.749999999334,236.22115405359764,1.6660441112647413e-05,5.71e-05
0.0003074974,130859.37499999681,296.84207225303584,1.6660441112647413e-05,3.1200000000000006e-05
0.0004171004,128906.24999999686,492.3965727959559,1.6660441112647413e-05,4.22e-05
0.0004384121,133789.06249999674,350.69354165767305,1.6660441112647413e-05,4.4800000000000005e-05
0.00014004832,132812.49999999677,33.24678815610672,1.6660441112647413e-05,1.15e-05
0.00013091472,132812.49999999677,41.432378350389634,1.975309784613286e-05,2.25e-05
0.00020702794,132812.49999999677,65.34142042822593,1.975309784613286e-05,4.97e-05
0.0002039834,129882.81249999684,103.00514600861041,1.975309784613286e-05,5.58e-05
0.0001704936,141601.56249999657,68.30031987542216,1.975309784613286e-05,6.6e-06
0.00020702794,41015.624999999,56.21241570560635,1.9573524229349834e-05,3.430000000000001e-05
0.00013700378,135742.1874999967,29.989421939285403,1.9573524229349834e-05,1.5100000000000001e-05
0.00015831548,133789.06249999674,27.30794828137112,1.9174471747609777e-05,7.100000000000001e-06
0.00013091472,132812.49999999677,42.992933174429346,1.638110437542937e-05,1.0000000000000001e-07
0.00038056605,133789.06249999674,525.5883021753057,1.643098593564688e-05,0.00022160000000000002
0.00024356227,145507.81249999645,158.72221810649114,1.643098593564688e-05,6.6e-06
0.00014613738,40039.062499999025,21.312473873641448,1.697968309803946e-05,4.0000000000000003e-07
0.0002466068,135742.1874999967,155.8869691781396,1.7907480118085093e-05,5.9800000000000003e-05
0.0001918053,133789.06249999674,66.85164374422017,1.7907480118085093e-05,1.09e-05
0.0002983638,134765.6249999967,307.4143769973424,1.7907480118085093e-05,2.8100000000000002e-05
0.00012482567,128906.24999999686,18.265795534881565,1.7907480118085093e-05,1.0000000000000001e-07
0.00031663096,128906.24999999686,100.95712635803085,1.7907480118085093e-05,2.89e-05
0.00014004832,129882.81249999684,20.799982330393906,1.7907480118085093e-05,3.0000000000000004e-07
0.00022833963,133789.06249999674,123.61232992881172,1.7907480118085093e-05,4.89e-05
0.0001491819,146484.37499999645,26.306972304606752,1.7907480118085093e-05,2.0000000000000002e-07
0.00015222642,131835.9374999968,34.91152827488512,1.5373496859035726e-05,6.9e-06
0.00020093888,134765.6249999967,60.82020501766611,1.5373496859035726e-05,3.34e-05
0.00019789435,131835.9374999968,92.31771836744844,1.5373496859035726e-05,2.93e-05
0.00038969965,128906.25000000036,355.1592348337592,1.5373496859035726e-05,3.3e-05
0.000264874,129882.81249999684,100.77786091316908,1.679013316921293e-05,1.34e-05
0.0005480151,138671.87499999662,28.16098855493001,1.679013316921293e-05,1.0000000000000001e-07
0.00024051775,133789.06249999674,112.25733779235786,1.679013316921293e-05,5.56e-05
0.00024356227,27343.749999999334,30.61379217537067,1.679013316921293e-05,1.0000000000000001e-07
0.00013091472,127929.68749999689,26.824005733479023,1.679013316921293e-05,1.0000000000000001e-07
0.00035012077,132812.49999999677,457.8784274310983,1.679013316921293e-05,0.0002019
0.00044145662,140624.99999999657,31.25373459074072,1.679013316921293e-05,1.0000000000000001e-07
0.00042014493,130859.37499999681,349.2418993970835,1.679013316921293e-05,4.47e-05
0.0001278702,129882.81249999684,42.02124772536732,1.679013316921293e-05,1.0000000000000001e-07
0.0001491819,132812.49999999677,34.05765377743598,1.679013316921293e-05,4.1000000000000006e-06
0.00013091472,129882.81249999684,23.09428341168584,1.679013316921293e-05,1.0000000000000001e-07
0.00021616153,132812.49999999677,68.18241623226592,1.9014850754913757e-05,4.66e-05
0.00013091472,131835.9374999968,30.146719488370422,1.9014850754913757e-05,6.6e-06
0.0002039834,133789.06249999674,96.45222465910271,1.9014850754913757e-05,5.22e-05
0.00014309284,145507.81249999645,53.66534478556671,1.9014850754913757e-05,6.100000000000001e-06
0.00015222642,132812.49999999677,55.212181261188874,1.9014850754913757e-05,5e-07
0.00017962718,40039.062499999025,49.892613587653635,1.9004874442870252e-05,3.4e-05
0.0001704936,132812.49999999677,104.34008961610743,1.9004874442870252e-05,7.910000000000001e-05
0.00016744906,40039.062499999025,31.20748151060317,1.858586933704319e-05,7.2000000000000005e-06
0.0004049223,133789.06249999674,469.21738393055057,1.636115175134237e-05,0.0002552
0.00023138417,146484.37499999645,164.66940022012932,1.6810085793299938e-05,0.0001194
0.00013091472,130859.37499999681,19.115776987509516,1.7448569764084027e-05,1.0000000000000001e-07
0.00032272004,134765.6249999967,223.82208437271615,1.7448569764084027e-05,5.2600000000000005e-05
0.00016440454,133789.06249999674,62.54371157493591,1.7448569764084027e-05,6.7e-06
0.00028314115,133789.06249999674,286.0960635564692,1.7448569764084027e-05,8.2e-05
0.00018571624,129882.81249999684,111.33654000060147,1.7448569764084027e-05,6.840000000000001e-05
0.00028009663,133789.06249999674,136.97075708348808,1.9134566499435774e-05,7.8e-05
0.00014309284,139648.4374999966,32.656528407978605,1.9134566499435774e-05,3.0000000000000004e-07
0.00022833963,136718.74999999668,114.59223776964228,1.9134566499435774e-05,4.78e-05
0.00013091472,132812.49999999677,28.20307051561628,1.9134566499435774e-05,2.0000000000000002e-07
0.00014613738,131835.9374999968,35.84483942499536,1.6760204233082427e-05,6.7e-06
0.00015527096,129882.81249999684,73.95246480653962,1.594214664551531e-05,2.0000000000000002e-07
0.0001491819,132812.49999999677,61.052768099960936,1.594214664551531e-05,6.92e-05
0.0001704936,134765.6249999967,63.623568055101195,1.594214664551531e-05,3.1400000000000004e-05
0.00020093888,132812.49999999677,101.99100783268867,1.594214664551531e-05,5.7e-05
0.0003653434,129882.81249999684,305.6707563751631,1.594214664551531e-05,3.3e-05
0.00021311699,130859.37499999681,127.70929614540447,1.594214664551531e-05,5.6200000000000004e-05
0.0006332619,131835.9374999968,1416.1773638008124,1.594214664551531e-05,2.8200000000000004e-05
0.00020702794,135742.1874999967,80.10801750965517,1.594214664551531e-05,6.63e-05
0.00023747323,27343.749999999334,9.616933006876241,1.594214664551531e-05,1.0000000000000001e-07
0.0001491819,22460.937499999454,35.14520365570029,1.594214664551531e-05,6.9e-06
0.00034403172,131835.9374999968,361.39987837368085,1.594214664551531e-05,2.95e-05
0.0004079668,132812.49999999677,103.12499617417726,1.594214664551531e-05,0.000151
0.0004171004,133789.06249999674,32.14144150151694,1.594214664551531e-05,2.0000000000000002e-07
0.00013395926,131835.9374999968,31.082347927064703,1.9094661251261765e-05,2.0000000000000002e-07
0.00016136002,130859.37499999681,37.46536567759017,1.9094661251261765e-05,3.5e-06
0.00022833963,131835.9374999968,68.74014124867402,1.9094661251261765e-05,4.92e-05
0.00023442869,130859.37499999681,118.95291142709942,1.9094661251261765e-05,3.7e-05
0.0001491819,146484.37499999645,58.736313739805524,1.93440690523493e-05,4.0000000000000003e-07
0.00013091472,130859.37499999681,22.959509907637745,1.93440690523493e-05,1.0000000000000001e-07
0.00016136002,139648.4374999966,53.758777861275426,1.93440690523493e-05,5e-07
0.00018571624,133789.06249999674,64.57717865320767,1.9254282243957788e-05,1.16e-05
0.00016136002,128906.24999999686,27.076219422966552,1.9254282243957788e-05,4.4e-06
0.000374477,132812.49999999677,76.28690132610723,1.6411033311559876e-05,3.77e-05
0.00016744906,135742.1874999967,47.95971683392947,1.6411033311559876e-05,4.2000000000000004e-06
0.00014613738,133789.06249999674,20.4809380381425,1.6411033311559876e-05,4.0000000000000003e-07
0.00024356227,142578.12499999654,212.06620131122241,1.6411033311559876e-05,6.800000000000001e-06
0.0001278702,40039.062499999025,19.052375971850026,1.692980153782195e-05,1.0000000000000001e-07
0.00027400756,129882.81249999684,146.17892038413868,1.801721955056361e-05,6.720000000000001e-05
0.00019789435,132812.49999999677,59.200605680504914,1.801721955056361e-05,7.000000000000001e-07
0.00029531927,133789.06249999674,312.2536170931767,1.801721955056361e-05,3.71e-05
0.00014613738,133789.06249999674,35.82212999687171,1.801721955056361e-05,3.8000000000000005e-06
0.00027400756,132812.49999999677,103.75214715656337,1.801721955056361e-05,8.5e-05
0.00013091472,144531.24999999648,24.561497851560194,1.801721955056361e-05,1.0000000000000001e-07
0.00022225059,134765.6249999967,102.25499334818315,1.801721955056361e-05,5.97e-05
0.00013700378,131835.9374999968,21.550783831624702,1.801721955056361e-05,3.0000000000000004e-07
0.0001704936,131835.9374999968,39.188686851773255,1.5233828490426706e-05,6.800000000000001e-06
0.0001491819,130859.37499999681,48.78874999775764,1.5233828490426706e-05,4.0000000000000003e-07
0.00021007247,128906.24999999686,93.26845552771069,1.5233828490426706e-05,3.0200000000000002e-05
0.00022833963,130859.37500000391,123.15322871454059,1.5233828490426706e-05,3.24e-05
0.00035316532,130859.37500000036,275.6612203709682,1.5233828490426706e-05,4.33e-05
0.00023747323,134765.6249999967,78.34854663356099,1.6670417424690914e-05,1.0700000000000001e-05
0.00016136002,135742.18750000407,41.14549802368478,1.6670417424690914e-05,7.4e-06
0.0006637072,132812.49999999677,1355.7884525344089,1.6670417424690914e-05,6.42e-05
0.0002557404,132812.50000000038,158.6086709658729,1.6670417424690914e-05,0.0001271
0.00027400756,26367.18749999936,30.93265108453535,1.6670417424690914e-05,2.0000000000000002e-07
0.00013395926,127929.68749999689,26.970643755077433,1.6670417424690914e-05,2.0000000000000002e-07
0.00034403172,131835.9374999968,363.93628976623387,1.6670417424690914e-05,0.0001935
0.00047494646,133789.06249999674,44.81200471290519,1.6670417424690914e-05,1.05e-05
0.00045972381,133789.06249999674,43.19064423642012,1.6670417424690914e-05,2.0000000000000002e-07
0.0001278702,129882.81249999684,29.573051526504077,1.6670417424690914e-05,1.0000000000000001e-07
0.00014309284,132812.49999999677,32.09963761546075,1.6670417424690914e-05,3.8000000000000005e-06
0.00019484982,131835.9374999968,60.245610140366146,1.9254282243957788e-05,4.5900000000000004e-05
0.00019484982,131835.9374999968,89.80067950745803,1.9254282243957788e-05,1.04e-05
0.00017962718,143554.6874999965,65.41696403606582,1.9254282243957788e-05,9.9e-06
0.00015527096,131835.9374999968,65.0401729123,1.9254282243957788e-05,3.03e-05
0.0001704936,139648.4374999966,52.67743831641636,1.9174471747609777e-05,3.4000000000000005e-06
0.00017658266,132812.49999999677,57.23628649358108,1.9174471747609777e-05,1.15e-05
0.00015527096,41015.624999999,27.22415512617203,1.8855229762217734e-05,4.2999999999999995e-06
0.00041101134,132812.49999999677,93.00947535555774,1.712932777869198e-05,3.0200000000000002e-05
0.00014613738,40039.062499999025,33.223429887179535,1.712932777869198e-05,2.26e-05
0.00022529511,132812.49999999677,153.65171260996914,1.754833288451904e-05,5.46e-05
0.00013700378,133789.06249999674,35.97757371508949,1.754833288451904e-05,3.0000000000000004e-07
0.00014004832,131835.9374999968,40.23313516237432,1.780771699765008e-05,8.410000000000001e-05
0.0002557404,130859.37499999681,158.5897618910271,1.780771699765008e-05,0.0001067
0.00017353812,135742.1874999967,65.13277176411846,1.780771699765008e-05,2.13e-05
0.00028009663,133789.06249999674,306.9188480065301,1.780771699765008e-05,1.4e-05
0.00030140832,131835.9374999968,161.06054767087994,1.958350054139334e-05,1.35e-05
0.00024051775,135742.1874999967,109.84596729179995,1.958350054139334e-05,3.940000000000001e-05
0.00012482567,133789.06249999674,28.0303861703332,1.958350054139334e-05,1.0000000000000001e-07
0.00017353812,131835.9374999968,58.06392928425883,1.719916196299649e-05,3.8000000000000005e-06
0.00020093888,131835.9374999968,42.86566768539356,1.638110437542937e-05,1.0000000000000001e-07
0.00021007247,132812.49999999677,77.34414106969223,1.638110437542937e-05,3.8100000000000005e-05
0.00035620984,129882.81249999684,298.9640597552181,1.638110437542937e-05,4e-05
0.0003074974,128906.24999999686,172.09306592797802,1.638110437542937e-05,3.680000000000001e-05
0.00014309284,132812.49999999677,36.22876779760004,1.638110437542937e-05,7.4e-06
0.0006241283,131835.9374999968,1255.4828550346683,1.638110437542937e-05,4.8200000000000006e-05
0.00022833963,136718.74999999668,134.72289446542044,1.638110437542937e-05,7.23e-05
0.0002983638,26367.18749999936,25.221647023383124,1.638110437542937e-05,1.0000000000000001e-07
0.00013091472,25390.62499999938,26.75189171274352,1.638110437542937e-05,2.0000000000000002e-07
0.0003318536,132812.49999999677,399.06768238197327,1.638110437542937e-05,0.0001419
0.0004140559,133789.06249999674,52.64851855488747,1.638110437542937e-05,6.7e-06
