amplitude,frequency,duration,energy,rms,rise_time,counts,variance
0.00015222642,134765.6249999967,0.0001599,115.0634815760938,1.6041909765950326e-05,3.3e-05,6,13.423208100604711
0.00044450117,141601.56249999657,0.00016820000000000002,326.7842215052067,1.6041909765950326e-05,5.5100000000000004e-05,10,42.50153118334765
0.0002466068,147460.93749999642,3.71e-05,99.43995117628447,1.65706543042559e-05,2.93e-05,6,13.830506739864745
0.00025878492,134765.6249999967,0.00018210000000000004,171.46721262719896,1.65706543042559e-05,3.6e-05,12,21.610875311495192
0.00018571624,137695.31249999665,6.87e-05,80.25400669045005,1.7179209338909488e-05,2.95e-05,5,12.914103120209575
0.0005571487,134765.6249999967,0.0005612000000000001,1203.0075769743241,1.477491813642564e-05,8.380000000000002e-05,32,118.57402171244757
0.00022529511,137695.31250000038,0.00021510000000000002,154.98990042148384,1.477491813642564e-05,2.1200000000000004e-05,6,23.709227914281428
0.00019789435,132812.49999999677,6.960000000000001e-05,85.88733523826507,1.6869943665560943e-05,5.33e-05,5,14.62664656060042
0.00045667926,132812.49999999677,0.00014170000000000003,450.2530649248943,1.871556139360871e-05,4.4200000000000004e-05,14,45.699470874183135
0.00042623398,132812.49999999677,5.42e-05,92.5227520613648,1.8835277138130727e-05,2.6900000000000003e-05,6,48.91786531402431
0.0006180393,144531.24999999648,0.00033420000000000005,1090.3106031918012,1.8835277138130727e-05,7.860000000000001e-05,35,110.34514635355208
0.00031967548,131835.9374999968,0.0001877,229.2113560868595,1.6391080687472874e-05,4.6200000000000005e-05,15,23.883210964470436
0.00044145662,130859.37499999681,0.00021060000000000002,470.0278787857064,1.6251412318863857e-05,9.2e-05,21,48.21507637586819
0.00018571624,134765.6249999967,0.00018410000000000003,118.43328263501301,1.6251412318863857e-05,0.0001122,5,14.104412082716067
0.0004719019,140624.99999999657,0.00011260000000000001,342.1652708275815,1.6251412318863857e-05,4.4300000000000006e-05,10,46.092858418944616
0.00033489813,135742.1874999967,4.35e-05,112.69632494171948,1.6251412318863857e-05,2.8800000000000002e-05,7,14.360754807540843
0.00027096304,132812.49999999677,0.0002208,209.11397565514824,1.6869943665560943e-05,7.13e-05,11,24.33342638497038
0.00059977215,131835.9374999968,0.0005105,1477.5996003926136,1.4705083952121131e-05,3.85e-05,32,145.819258889901
0.00038969965,131835.9374999968,0.0005053,491.26165753903365,1.4705083952121131e-05,0.0002253,23,53.638480324025295
0.00017658266,132812.49999999677,7.85e-05,91.8287704762148,1.7847622245824084e-05,4.800000000000001e-06,3,17.981666156074994
0.00021007247,132812.49999999677,7.3e-05,97.3013718878404,1.7847622245824084e-05,5.31e-05,7,13.48991252037024
0.00044450117,132812.49999999677,0.00014240000000000002,474.0336365236311,1.9224353307827287e-05,4.4300000000000006e-05,16,48.34004307952
0.00040187777,133789.06249999674,0.0001116,120.464247041614,1.9224353307827287e-05,3.1700000000000005e-05,8,57.65023125547941
0.0003074974,131835.9374999968,0.0001257,206.11457000350288,1.5982051893689314e-05,4.6200000000000005e-05,13,22.252819587009753
0.00044145662,130859.37499999681,0.0001977,463.9849463077755,1.5982051893689314e-05,9.860000000000001e-05,20,47.97552577429087
0.0001704936,130859.37499999681,0.0001811,107.90482099071657,1.635117543929887e-05,0.0001625,5,13.1819988258286
0.0002466068,139648.4374999966,6.720000000000001e-05,95.91850675242532,1.635117543929887e-05,2.1900000000000004e-05,4,12.704985952183279
0.00028314115,133789.06249999674,0.00022310000000000003,201.4217825461803,1.635117543929887e-05,8.45e-05,13,22.051347414731026
0.00015527096,129882.81249999684,0.0001975,85.86017661606006,1.7638119692910554e-05,0.000163,5,16.647898615218537
0.00056323776,129882.81249999684,0.00032030000000000003,1347.3520390237888,1.5283710050644213e-05,6.110000000000001e-05,32,137.31509262981945
0.00042318946,131835.9374999968,0.0003012,590.7265427404825,1.5283710050644213e-05,0.0001909,28,66.82934650115158
0.0001704936,128906.24999999686,0.0002476,131.49556030864835,1.5283710050644213e-05,3.4399999999999996e-05,3,19.193664435590563
0.00045667926,134765.6249999967,0.00013170000000000003,461.98688739906794,1.8815324514043728e-05,4.4200000000000004e-05,14,46.75763776162967
0.00038969965,132812.49999999677,9.5e-05,87.32905950371492,1.8815324514043728e-05,3.09e-05,7,49.0286655718819
0.0006332619,144531.24999999648,0.000103,97.0818783131596,1.8815324514043728e-05,7.65e-05,6,114.5541528302374
0.00031663096,131835.9374999968,0.0001259,217.85729086583925,1.643098593564688e-05,4.6200000000000005e-05,13,22.766626361914177
0.00045059022,130859.37499999681,0.0001877,482.45929781522113,1.601198082981982e-05,8.9e-05,19,49.61935307079557
0.00019789435,131835.9374999968,0.0001764,106.55087561683037,1.601198082981982e-05,0.00010740000000000001,3,12.650597236429917
0.00025878492,133789.06249999674,0.0002188,208.0995594045964,1.6440962247690384e-05,6.92e-05,14,24.26704837077409
0.00017353812,129882.81249999684,0.00020210000000000003,84.34346489203048,1.7049517282343965e-05,0.0001854,5,18.961341385903552
0.0005449706,131835.9374999968,0.00041170000000000003,1211.631227402535,1.5573023099905755e-05,5.0900000000000004e-05,32,122.42911573423498
0.00037752153,131835.9374999968,9.25e-05,110.49564231922298,1.5573023099905755e-05,9.5e-06,7,55.584430391775186
0.00020702794,132812.49999999677,6.890000000000001e-05,82.12257551308112,1.5573023099905755e-05,5.2900000000000005e-05,4,14.073426868321803
0.0004384121,132812.49999999677,0.0001419,443.7995089098705,1.9014850754913757e-05,4.41e-05,15,44.928625264617494
0.0003957887,131835.9374999968,0.0004708,523.8762893694127,1.9014850754913757e-05,0.00029969999999999997,26,54.01003200233845
0.0003074974,131835.9374999968,0.00016130000000000002,206.36817406614082,1.596209926960231e-05,4.6200000000000005e-05,14,21.632999835929922
0.0004475457,131835.9374999968,0.0002053,467.81959545665427,1.5722667780558277e-05,0.00010640000000000001,19,48.09344922307446
0.00016744906,132812.49999999677,0.000159,134.20011416085973,1.5722667780558277e-05,5.11e-05,8,15.20299219848198
0.00045667926,133789.06249999674,0.0001688,370.97713939999824,1.5722667780558277e-05,5.52e-05,14,46.16656390510343
0.00031054192,140624.99999999657,3.7e-05,115.70564858850454,1.6231459694776854e-05,2.2100000000000002e-05,6,14.715890728211889
0.00027096304,133789.06249999674,0.0001498,190.39399155779373,1.6231459694776854e-05,2.9900000000000002e-05,12,21.660038207471644
0.00056019326,129882.81249999684,0.00033020000000000006,1225.609482907672,1.4425747214903089e-05,3.57e-05,34,127.62541246047476
0.0003957887,132812.49999999677,0.0004855,581.3778590600954,1.7069469906430972e-05,0.00032970000000000005,32,61.404281659349635
0.00021920605,132812.49999999677,6.890000000000001e-05,89.71169562583067,1.7069469906430972e-05,5.3e-05,7,14.505547873966407
0.00046581286,133789.06249999674,0.000142,472.5781939097637,1.9224353307827287e-05,4.4200000000000004e-05,15,48.146295839046616
0.000374477,131835.9374999968,0.0004371,449.0970159960856,1.906473231513126e-05,0.00032340000000000005,23,45.478638632800994
0.0003318536,131835.9374999968,0.00012560000000000002,218.17874513821806,1.6411033311559876e-05,4.6200000000000005e-05,14,22.938337895794803
0.00043232305,131835.9374999968,0.0001812,445.98962469642373,1.6421009623603378e-05,8.26e-05,18,46.252002228186484
0.00046885738,140624.99999999657,0.0001235,354.50056872663004,1.6421009623603378e-05,5.52e-05,9,45.23184049531892
0.0002679185,139648.4374999966,2.9900000000000002e-05,101.46489063256693,1.6421009623603378e-05,1.5200000000000002e-05,5,13.724855696395366
0.00028618568,133789.06249999674,0.0001577,187.82949462760206,1.6490843807907888e-05,7.64e-05,11,22.65948539914575
0.0001918053,133789.06249999674,0.0001042,88.7969227843928,1.7688001253128065e-05,5.380000000000001e-05,10,17.43176714086303
0.0005845495,129882.81249999684,0.0004971,1405.03250339316,1.4655202391903624e-05,0.00010290000000000001,32,139.0496606745728
