0,1,2,3,4
0.4426648876013963,-0.6631931417916499,-0.7292962956503632,6.791205687833042,2.49597048408083
-0.48387682485312533,3.369459533294054,0.9679267723115658,5.246257651904781,0.3527691448915509
-0.5939846577024845,-0.23980311033342677,-0.7275795842343848,4.677313198459023,1.4551684398013578
0.34425266450855757,-0.18110466909118617,-0.6297951539431239,4.402758284749991,1.668675803847891
3.76890751579952,-0.6882889469971725,0.17103278329109317,3.8952436485869297,1.0660645171861156
-1.0185605522465786,-0.8565620059515414,0.05410187401433504,2.2009773054491717,1.1939030139773064
0.41191796845277395,-0.8981381542124948,-0.26904278673525495,2.135160879358694,0.6207456677609973
-1.2410487140768731,3.232914424512044,0.8638972404231154,3.070834384370351,-0.5378205431460166
-0.6453860065027955,-0.2995656580432561,-0.5752932840303207,2.3181830941695587,0.6759372752667157
-0.6342839113892524,-0.5286421868002928,-0.5574249614628165,0.7204393031276829,0.18760021146693123
-0.4658122789530453,0.08028102705000725,-0.7997001747042926,0.4974309320921942,0.6872420839062069
0.4681038540201876,-0.2105006442639558,-0.2683266882489142,0.6378346672546693,-0.09625655226673563
-1.2034042897296247,-0.12129776726592029,-0.5501072536393494,0.9320064155829155,0.007759449230242527
-1.2164503470222647,-0.16183379814468976,-0.6427739462787325,0.8865623040387501,0.10654457982685295
0.6077972269353792,-0.08691674383639927,-0.17559743781770934,-1.340022077659449,-0.2657466841071517
-0.3206121511143396,1.0074656213835265,-1.0095480023874974,-1.466637736819166,0.9319616975283271
-1.0092880837195466,-0.41721960158158794,-0.3056683121228054,-0.9641918944053794,-0.31627547168823633
-0.000152836788136432,-0.31191875304788064,-0.28684972149112953,-0.944420599255611,-0.708530005380737
-2.4571650979772213,-0.9837686722676348,2.9960632438691146,-1.1291806429534725,1.239681817720485
-1.9289053722395308,0.064031890892454,-0.6196600784636112,-0.6484202546504835,-0.5376922742454309
0.3375527112464737,-0.07958950327948104,-0.37551503196096125,-1.2347993358821319,-0.25261797225387256
-1.6013681396719432,-0.2112004844246988,-0.1845941988876439,-1.6300480339929773,-0.730725112035491
-1.8280038467493658,-0.27041306751644906,0.2811033862911591,-0.13824449033289385,0.12549045533659667
-0.2692622865582611,-0.1281869672778603,-0.4119524866344607,0.16979179489274135,-0.17578817985664405
-1.0975767603076476,0.048668543241926,-0.40893633775056176,0.3145040245849493,-0.1674326773283569
8.13632795298271,-2.105851690610408,2.4775209834397804,-0.8615889510863289,-2.78853132176748
-1.1267875583679663,-0.08457339844519945,-0.6145742608463375,0.33135515926485726,-0.13663315277203303
-0.7102216275234243,-0.7876024139756108,0.5913984857446875,0.6160139568000276,-0.6063699702932912
1.0006625015414907,-0.45839175101841023,-0.2958095704853523,-0.1881194083572858,-0.09529688173774971
-0.9978046513059446,-0.40887415364856267,-0.3435017871943162,0.45331140448312435,-0.43063877474525447
-2.5606464075859883,-1.0222751984906309,3.0025801563867605,-1.795386813313123,1.01008616817639
-2.601492816192596,-1.0163617105814906,2.9830534096676926,-1.7830600156159377,1.0265571485275915
-1.271323793471164,0.1986437836524836,-0.7279007706883457,-1.560403770833863,-0.36763255944107687
-0.9022306856199768,-0.06953588215846927,-0.5079580288516727,-1.5907433428666713,-0.5996139137708715
-1.810681058352878,-1.112870103055996,2.2670477633959547,-1.5488542444492117,0.768038560663462
-1.8115671789996408,-0.013845299636819616,-0.5916202439260998,-1.0919888093911432,-0.5823543632235857
-1.8866145315349019,-1.1086019108231984,3.1606407071501303,-1.5553064459980004,0.9072433553188918
-1.5106851052289212,-0.4048141723248554,-0.6413791152299475,-0.6711684752383404,-0.39213691919526544
-0.9621685234114791,-1.3229703096663594,-0.7948897705372853,-1.0029643313983543,0.013157724369626407
-1.9393328426863499,2.9112259492822647,0.7184207296344121,-0.006382422884407814,-1.5178328453244576
1.1151177970472435,-0.1234053637779753,-0.5251510465657208,1.0303181878659198,0.711582247040875
0.24477689452404824,-0.05761616442703478,-1.0324699690574861,0.14782825680880926,1.022425847030456
-0.02489323382065527,-0.44840515677935405,0.15902903779859215,0.23574750551912868,-0.20314987300076445
-0.8254963909356905,0.08982011207266931,-0.6764405896385479,0.20927850264507683,0.2652474617549465
1.7712444288789668,-0.3306161713078182,0.02651054960478232,-0.2646469901070303,-0.13902789638348165
-2.1372439787033057,-1.1952118311325985,2.918734634811142,-0.002370642457874175,1.7175709731869166
-0.053466454212658616,-0.2166578324761815,-0.4495018305631647,-1.2751096416175878,-0.5659297904640853
-1.5291559751476218,-0.22800739398261466,-0.9382040518582528,-1.210293144551898,-0.12273403558544044
0.11846483717513179,-0.20626127171106187,-0.35730367719569023,-1.3738880737686017,-0.5388379712113968
-1.8443154267502213,-0.03010223932558317,-0.5340702977070849,-0.9616608419860875,-0.5876222858920189
-1.3255443639242102,-0.06641322377557494,-0.4806012227208145,0.5580850424267763,0.14617345174098229
-1.4855579104829288,-0.48436281793800545,0.5348938775850828,1.2921302821671516,0.8430799006053387
-1.4469872051739068,-0.3426319799174654,0.040990278451900494,1.3570447567999442,0.6194131112343363
0.149485211593389,-0.1984129946411811,-0.35037138637911197,1.3496920939540449,0.0052045020184689934
-0.36331943050415433,-0.08689604396388863,-0.3179225659203419,1.3834071468221882,0.05951066955605325
10.157076780899159,-1.0316945447840287,1.4858075550550114,-0.6512907091072224,-1.0268235302505897
-1.0694449889093744,-0.7400278759959608,0.650690832454183,1.434967695960975,0.47509131850957215
0.05867271100764243,-0.5769744492679928,-0.45393867127759435,1.5906591857748626,-0.29417445295770317
2.3896052024632897,-0.6344392164057694,0.4433184522777866,-0.9970139746718069,-1.1946834055196902
2.1773091077357747,-0.48530453713743177,0.28509749416669206,-1.078595765399609,-0.9270934661026159
-0.6000570245949326,0.336897309285997,-0.7300752234272934,-0.8959636533985396,0.2257573583589267
-2.3953721712319522,-1.5073163632553133,2.738231220986445,-0.9884517791994579,1.5544127237485492
-0.6279424031239872,0.1813646013321869,-0.6773345166663839,-0.7589441389462659,-0.018031408920037705
-1.0462841635962794,-0.09157014103762226,-0.26077299277651445,-1.180723116842585,-0.7478189075151676
-1.3702401575944265,-0.4788000491444545,-0.38594331910707624,-1.277305289870105,-0.4048778285317455
-1.1076864650507214,-0.09418485702300185,-0.7593290010101144,-1.3989201521902266,-0.20111566323727628
-1.9028368234829744,2.9494432104588983,0.7658462581910472,-0.48284528400634336,-1.7214231221404601
-1.5142725994252975,0.3613963946777535,-0.7406513166406066,-1.2821265820761323,-0.20574006555260713
-1.6168362793152273,-0.024878615883245653,-0.3683264291510283,-0.6734220288793442,-0.546334145338983
2.319139411430178,-0.7423427563565528,0.18726804290710444,1.1544531763192645,-0.3895265766756015
-1.6751895502304073,-1.814342017489892,2.842328939275372,0.454160338323054,1.6110570729074798
0.45085622321648944,-0.14495669560518568,-0.42838030342797545,0.25672374093060163,0.16127003865766742
-0.8068090590428554,-0.18019411014216988,-0.5796411026087814,0.546326065212026,0.09798162318773884
2.6058742972138984,0.4790964706539964,-0.46216547737887415,-1.6224061791545548,0.7182046411329711
-1.837956848270085,0.049402007425228045,-0.6273086281137195,-0.2466187088454987,-0.3838680625947966
-0.603540313963235,-0.61815800363393,-0.5057882284795432,-0.36705514268994127,-0.5711254945777061
-0.4261955632435162,0.40150388817951266,-1.2114150523814355,-1.1204840794055042,1.1546894762852755
-0.06435833234196152,0.07376342885508395,-0.5748553910317368,-0.8331537191893134,0.14743391433495404
-1.108442821127552,0.10585598103942992,-0.7288892585464741,-0.5301319202622721,0.005062548008415992
