amplitude,energy,rise_time,duration,amplitude,counts,frequency
0.00023442869,127.32203087723875,2.7700000000000002e-05,0.0001797,0.0002374732481058083,10,135742.1874999967
0.00016136002,39.349043221789216,6.100000000000001e-06,6.6e-06,0.00015983776314814022,1,128906.24999999686
0.00014613738,38.239432756204785,4.2999999999999995e-06,4.7e-06,0.0001461373834497282,1,131835.9374999968
0.00014004832,20.622478024856008,2.0000000000000002e-07,5e-07,0.00014157059021692418,0,133789.06249999674
0.00014004832,32.28427916983751,6.6e-06,7.2000000000000005e-06,0.00014461511903879354,2,131835.9374999968
0.00013395926,37.51254567316134,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,0,131835.9374999968
0.00023138417,115.48541348147684,2.9100000000000003e-05,9.05e-05,0.00023595098369487365,8,131835.9374999968
0.00034707625,280.15861405488397,2.68e-05,0.0002049,0.0003546876077477778,15,129882.81250000036
0.0002466068,84.55804581491311,1.1400000000000001e-05,5.890000000000001e-05,0.00024660683457141633,4,134765.6249999967
0.00013395926,30.263418141462964,2.0000000000000002e-07,7.600000000000001e-06,0.00013395926816225085,0,140624.99999999657
0.0006545736,1303.5882829747625,3.940000000000001e-05,0.00032270000000000004,0.0006606627543456463,37,130859.37499999681
0.00025269587,24.480114676488512,3.0000000000000004e-07,7.3e-06,0.00013700379698412018,0,134765.6249999967
0.0002892302,340.4893150320563,2.57e-05,0.0002827,0.00029075250248852174,24,132812.49999999677
0.00039274417,396.26821238935935,0.0002968,0.0004944,0.00039731101125394853,26,129882.81249999684
0.00046885738,151.89974974888727,2.6900000000000003e-05,0.000103,0.00028314118043384836,12,131835.9374999999
0.0001826717,42.190965941262824,8.000000000000001e-07,8e-06,0.00018723852254496427,1,134765.6249999967
0.00020093888,57.67610786683295,4.5600000000000004e-05,4.9800000000000004e-05,0.0001994166378324416,3,130859.37499999681
0.00013700378,27.894222293134675,2.0000000000000002e-07,5e-07,0.00013700379698412018,1,131835.9374999968
0.00023138417,93.41379586770204,3.7e-05,5.9900000000000006e-05,0.00023290645487300432,6,130859.37499999993
0.0001491819,60.09415215851292,6.100000000000001e-06,2.9700000000000004e-05,0.00014918191227159756,2,143554.6874999965
0.00018876077,60.84754902295785,3.4e-05,5.84e-05,0.00018876078695589894,4,40039.062499999025
0.00023442869,156.44098653281324,1.46e-05,0.00011260000000000001,0.00023595098369487365,9,132812.49999999677
0.00015222642,30.268608867891228,4.2000000000000004e-06,1.1400000000000001e-05,0.0001522264410934669,2,131835.9374999968
0.00040187777,476.898175979685,9.510000000000001e-05,0.00021730000000000002,0.00040035554007581786,24,131835.9374999968
0.0002892302,225.8111522017176,0.0001733,0.0002087,0.0002953192957213258,10,133789.06249999674
0.00013700378,24.561590543103556,2.0000000000000002e-07,5e-07,0.00013548153257318552,0,40039.062499999025
0.00021007247,95.8753124932187,7.2000000000000005e-06,7.58e-05,0.00021007248870898428,7,132812.49999999677
0.00016136002,43.96035481249673,1.0000000000000001e-07,3.0000000000000004e-07,0.00013091473934038152,0,132812.49999999677
0.00035012077,332.94635530790094,1.39e-05,0.00022970000000000003,0.0003501208145149738,20,133789.06249999674
0.00028618568,109.28685190224141,1.76e-05,0.00014470000000000002,0.00020246116665431096,7,128906.24999999686
0.00013091472,24.79878820256647,1.0000000000000001e-07,5e-07,0.00013243700375131619,1,131835.9374999968
0.00021311699,107.96794393174598,3.96e-05,0.0001799,0.0002146392819417883,8,134765.6249999967
0.00014004832,28.13355185809491,3.1e-06,3.5e-06,0.00014157059021692418,1,166015.62499999595
0.00014613738,30.905863228503783,4.0000000000000003e-07,1.6400000000000002e-05,0.0001476596478606629,2,135742.1874999967
0.0001491819,27.854086854859002,2.0000000000000002e-07,4.0000000000000003e-07,0.00013243700375131619,1,129882.81249999684
0.00013091472,32.78536965325154,1.0000000000000001e-07,3.0000000000000004e-07,0.00013243700375131619,1,128906.25000000036
0.00021311699,111.17006598872364,2.5300000000000002e-05,0.0001017,0.00021616154635272297,8,129882.81249999684
0.00038056605,289.9486021732168,4.32e-05,0.0002177,0.0003820883671446019,15,129882.81250000036
0.00027705208,97.32880858467551,1.08e-05,5.86e-05,0.000284663444844783,4,126953.12499999691
0.00064848457,1267.9265093479069,3.95e-05,0.00036570000000000005,0.0006758853984549929,42,136718.74999999668
0.00021920605,78.82618615650448,6.6e-06,0.000139,0.0002192060751745923,3,131835.93750000038
0.00024051775,25.29700524813629,1.0000000000000001e-07,3.0000000000000004e-07,0.00013243700375131619,0,26367.18749999936
0.00031054192,251.484763190533,2.96e-05,0.0001949,0.00031815326188534577,15,132812.49999999677
0.0003836106,44.56433290904239,3.8000000000000005e-06,1.23e-05,0.00014309285462785884,2,128906.24999999686
0.00046581286,136.1748148006401,1.35e-05,0.0001281,0.0002557404210370244,10,133789.06250000038
0.0001704936,51.568013233918656,2.26e-05,3e-05,0.00017353814284655223,4,130859.37499999681
0.00021007247,48.809883669644144,2.96e-05,4.0600000000000004e-05,0.0002146392819417883,3,126953.12499999691
0.00020702794,63.77901177331898,4.92e-05,5.3e-05,0.00021159475311991897,3,131835.9374999968
0.00020702794,93.65822346754717,3.6899999999999996e-05,6.0100000000000004e-05,0.00020855022429804962,6,130859.37499999681
0.00015527096,60.1386440993266,6e-06,4.46e-05,0.00015527096991533622,2,145507.81249999645
0.00019484982,77.95423680809976,1e-05,7.120000000000001e-05,0.0001948498445996376,5,138671.87499999662
0.00014613738,47.2600810646344,9.7e-06,2.1e-05,0.0001461373834497282,1,134765.6249999967
0.00017962718,71.01497710585998,2.9e-06,3.39e-05,0.00017962720049029092,3,127929.68749999689
0.00016136002,69.6549140901119,1.85e-05,3.05e-05,0.00016288229197000957,4,132812.49999999948
0.00015831548,28.153017082200893,1.04e-05,1.43e-05,0.00015983776314814022,1,41015.624999999
0.00014613738,43.35684017366788,4.0000000000000003e-07,1.2e-05,0.00014918191227159756,2,130859.37499999681
0.0003409872,426.0396238186578,0.00015580000000000002,0.00030510000000000004,0.00034403175687123513,22,132812.49999999677
0.00031054192,267.0013275493028,5.15e-05,0.00022620000000000002,0.0003120642042416071,15,145507.81249999645
0.00014613738,38.104381177526605,1.16e-05,2.2800000000000002e-05,0.0001476596478606629,2,135742.1874999967
0.00022225059,165.28487206805184,7.100000000000001e-06,0.00022260000000000002,0.00023442871928393898,9,130859.37499999681
0.00014613738,48.587331274032394,3.0000000000000004e-07,1.29e-05,0.00014461511903879354,1,135742.1874999967
0.00026182944,297.9724456243333,4.33e-05,0.0002367,0.00026182947868076304,21,133789.06249999674
0.00027096304,87.87890573893728,1.1e-05,0.0001335,0.00018114946490122559,6,129882.81249999684
0.00012482567,17.685083015719723,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,1,129882.81249999684
0.00020702794,114.21433434735611,3.96e-05,0.00014230000000000002,0.00021007248870898428,6,135742.1874999967
0.0001278702,22.376016642175045,1.0000000000000001e-07,3.0000000000000004e-07,0.00012939247492944685,0,147460.93749999642
0.00013091472,28.07561964349377,3.2000000000000003e-06,3.6000000000000003e-06,0.00013243700375131619,1,131835.9374999968
0.00014309284,41.62109833267431,3.0000000000000004e-07,5e-07,0.00014309285462785884,0,128906.24999999686
0.00024356227,118.46424161049586,1.1400000000000001e-05,8.83e-05,0.00024660683457141633,8,131835.9374999968
0.00035925437,281.3290301729138,3.29e-05,0.0002108,0.00036534345862432056,13,129882.81249999684
0.0002557404,116.31880314784303,1.1700000000000001e-05,6.610000000000001e-05,0.0002603072142698284,5,129882.81249999684
0.00067892985,1403.0878348134288,4.86e-05,0.0004805,0.0006834967205096663,49,134765.6249999967
0.00027096304,236.22115405359764,5.71e-05,0.000202,0.00027552985837917503,6,27343.749999999334
0.0003074974,296.84207225303584,3.1200000000000006e-05,0.0003126,0.0003090196754197378,18,130859.37499999681
0.0004171004,492.3965727959559,4.22e-05,0.00038070000000000004,0.00042775629947264195,31,128906.24999999686
0.0004384121,350.69354165767305,4.4800000000000005e-05,0.00015130000000000002,0.0004399344147601193,12,133789.06249999674
0.00014004832,33.24678815610672,1.15e-05,1.19e-05,0.00014157059021692418,2,132812.49999999677
0.00013091472,41.432378350389634,2.25e-05,3.63e-05,0.00013548153257318552,4,132812.49999999677
0.00020702794,65.34142042822593,4.97e-05,5.6800000000000005e-05,0.00021007248870898428,4,132812.49999999677
0.0002039834,103.00514600861041,5.58e-05,0.000102,0.00020855022429804962,8,129882.81249999684
0.0001704936,68.30031987542216,6.6e-06,7.63e-05,0.0001704936140246829,3,141601.56249999657
0.00020702794,56.21241570560635,3.430000000000001e-05,6.14e-05,0.00020855022429804962,3,41015.624999999
0.00013700378,29.989421939285403,1.5100000000000001e-05,1.5600000000000003e-05,0.00013852606139505485,2,135742.1874999967
0.00015831548,27.30794828137112,7.100000000000001e-06,1.45e-05,0.00016136002755907488,2,133789.06249999674
0.00013091472,42.992933174429346,1.0000000000000001e-07,3.0000000000000004e-07,0.00013091473934038152,0,132812.49999999677
0.00038056605,525.5883021753057,0.00022160000000000002,0.0003363,0.00037904383832273254,25,133789.06249999674
0.00024356227,158.72221810649114,6.6e-06,0.00014120000000000002,0.0002542181566260897,10,145507.81249999645
0.00014613738,21.312473873641448,4.0000000000000003e-07,7.000000000000001e-07,0.0001476596478606629,1,40039.062499999025
0.0002466068,155.8869691781396,5.9800000000000003e-05,0.0001999,0.000248129098982351,9,135742.1874999967
0.0001918053,66.85164374422017,1.09e-05,6.0400000000000004e-05,0.00019180531577776827,3,133789.06249999674
0.0002983638,307.4143769973424,2.8100000000000002e-05,0.00022040000000000002,0.00030140835336506445,18,134765.6249999967
0.00012482567,18.265795534881565,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,1,128906.24999999686
0.00031663096,100.95712635803085,2.89e-05,0.00013020000000000002,0.00018876078695589894,11,128906.24999999686
0.00014004832,20.799982330393906,3.0000000000000004e-07,7.9e-06,0.00014157059021692418,0,129882.81249999684
0.00022833963,123.61232992881172,4.89e-05,0.0002004,0.00022833966164020032,8,133789.06249999674
0.0001491819,26.306972304606752,2.0000000000000002e-07,6.000000000000001e-07,0.0001476596478606629,0,146484.37499999645
0.00015222642,34.91152827488512,6.9e-06,7.5e-06,0.0001522264410934669,2,131835.9374999968
0.00020093888,60.82020501766611,3.34e-05,6.35e-05,0.00018723852254496427,5,134765.6249999967
0.00019789435,92.31771836744844,2.93e-05,8.360000000000001e-05,0.00020246116665431096,7,131835.9374999968
0.00038969965,355.1592348337592,3.3e-05,0.00021170000000000002,0.00039578874684301386,19,128906.25000000036
0.000264874,100.77786091316908,1.34e-05,6.110000000000001e-05,0.0002633517430916977,4,129882.81249999684
0.0005480151,28.16098855493001,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,0,138671.87499999662
0.00024051775,112.25733779235786,5.56e-05,0.0001165,0.0002542181566260897,7,133789.06249999674
0.00024356227,30.61379217537067,1.0000000000000001e-07,5.7400000000000006e-05,0.00013395926816225085,1,27343.749999999334
0.00013091472,26.824005733479023,1.0000000000000001e-07,2.0000000000000002e-07,0.00012939247492944685,0,127929.68749999689
0.00035012077,457.8784274310983,0.0002019,0.0005711000000000001,0.00034859855010403913,23,132812.49999999677
0.00044145662,31.25373459074072,1.0000000000000001e-07,2.0000000000000002e-07,0.00013091473934038152,0,140624.99999999657
0.00042014493,349.2418993970835,4.47e-05,0.000163,0.0004292785638835766,15,130859.37499999681
0.0001278702,42.02124772536732,1.0000000000000001e-07,2.0000000000000002e-07,0.0001278702105185122,0,129882.81249999684
0.0001491819,34.05765377743598,4.1000000000000006e-06,4.600000000000001e-06,0.00014918191227159756,1,132812.49999999677
0.00013091472,23.09428341168584,1.0000000000000001e-07,2.0000000000000002e-07,0.00012939247492944685,0,129882.81249999684
0.00021616153,68.18241623226592,4.66e-05,5.08e-05,0.000220728339585527,3,132812.49999999677
0.00013091472,30.146719488370422,6.6e-06,6.800000000000001e-06,0.00013548153257318552,2,131835.9374999968
0.0002039834,96.45222465910271,5.22e-05,6.31e-05,0.00020398343106524562,7,133789.06249999674
0.00014309284,53.66534478556671,6.100000000000001e-06,6.6e-06,0.0001476596478606629,2,145507.81249999645
0.00015222642,55.212181261188874,5e-07,3.46e-05,0.0001522264410934669,3,132812.49999999677
0.00017962718,49.892613587653635,3.4e-05,6.47e-05,0.00018267172931216028,5,40039.062499999025
0.0001704936,104.34008961610743,7.910000000000001e-05,0.0001055,0.0001704936140246829,6,132812.49999999677
0.00016744906,31.20748151060317,7.2000000000000005e-06,1.8100000000000003e-05,0.0001704936140246829,3,40039.062499999025
0.0004049223,469.21738393055057,0.0002552,0.00036940000000000003,0.00040340006889768724,22,133789.06249999674
0.00023138417,164.66940022012932,0.0001194,0.0002149,0.0002374732481058083,9,146484.37499999645
0.00013091472,19.115776987509516,1.0000000000000001e-07,4.0000000000000003e-07,0.00013091473934038152,0,130859.37499999681
0.00032272004,223.82208437271615,5.2600000000000005e-05,0.0001329,0.00032424231952908443,13,134765.6249999967
0.00016440454,62.54371157493591,6.7e-06,1.3100000000000002e-05,0.00016440455638094424,2,133789.06249999674
0.00028314115,286.0960635564692,8.2e-05,0.0002791,0.0002861857092557177,19,133789.06249999674
0.00018571624,111.33654000060147,6.840000000000001e-05,7.28e-05,0.00019180531577776827,6,129882.81249999684
0.00028009663,136.97075708348808,7.8e-05,0.00026210000000000003,0.00020550569547618029,5,133789.06249999674
0.00014309284,32.656528407978605,3.0000000000000004e-07,7.800000000000002e-06,0.00014309285462785884,2,139648.4374999966
0.00022833963,114.59223776964228,4.78e-05,0.00017,0.00023138419046206965,10,136718.74999999668
0.00013091472,28.20307051561628,2.0000000000000002e-07,5e-07,0.00013243700375131619,0,132812.49999999677
0.00014613738,35.84483942499536,6.7e-06,2.2800000000000002e-05,0.00015070417668253222,3,131835.9374999968
0.00015527096,73.95246480653962,2.0000000000000002e-07,4.2900000000000006e-05,0.00014918191227159756,3,129882.81249999684
0.0001491819,61.052768099960936,6.92e-05,8.14e-05,0.0001522264410934669,2,132812.49999999677
0.0001704936,63.623568055101195,3.1400000000000004e-05,3.85e-05,0.00017201587843561757,3,134765.6249999967
0.00020093888,101.99100783268867,5.7e-05,9.070000000000001e-05,0.00020550569547618029,8,132812.49999999677
0.0003653434,305.6707563751631,3.3e-05,0.000212,0.0003638211942133859,17,129882.81249999684
0.00021311699,127.70929614540447,5.6200000000000004e-05,0.000104,0.0002146392819417883,5,130859.37499999681
0.0006332619,1416.1773638008124,2.8200000000000004e-05,0.0005589,0.0006317397305378875,47,131835.9374999968
0.00020702794,80.10801750965517,6.63e-05,8.54e-05,0.00020855022429804962,5,135742.1874999967
0.00023747323,9.616933006876241,1.0000000000000001e-07,3.0000000000000004e-07,0.00013091473934038152,1,27343.749999999334
0.0001491819,35.14520365570029,6.9e-06,7.4e-06,0.0001522264410934669,2,22460.937499999454
0.00034403172,361.39987837368085,2.95e-05,0.0002864,0.00034250949246030047,17,131835.9374999968
0.0004079668,103.12499617417726,0.000151,0.00031020000000000006,0.00015374870550440155,1,132812.49999999677
0.0004171004,32.14144150151694,2.0000000000000002e-07,3.8000000000000005e-06,0.00013395926816225085,1,133789.06249999674
0.00013395926,31.082347927064703,2.0000000000000002e-07,5e-07,0.00013548153257318552,1,131835.9374999968
0.00016136002,37.46536567759017,3.5e-06,6.800000000000001e-06,0.00016288229197000957,1,130859.37499999681
0.00022833963,68.74014124867402,4.92e-05,5.3e-05,0.00022986192605113499,3,131835.9374999968
0.00023442869,118.95291142709942,3.7e-05,6.0400000000000004e-05,0.00023290645487300432,7,130859.37499999681
0.0001491819,58.736313739805524,4.0000000000000003e-07,4.1700000000000004e-05,0.0001476596478606629,1,146484.37499999645
0.00013091472,22.959509907637745,1.0000000000000001e-07,3.0000000000000004e-07,0.00013091473934038152,0,130859.37499999681
0.00016136002,53.758777861275426,5e-07,6.55e-05,0.00016744908520281357,6,139648.4374999966
0.00018571624,64.57717865320767,1.16e-05,3.45e-05,0.0001857162581340296,4,133789.06249999674
0.00016136002,27.076219422966552,4.4e-06,1.1700000000000001e-05,0.00016440455638094424,2,128906.24999999686
0.000374477,76.28690132610723,3.77e-05,4.53e-05,0.00022225060399646166,6,132812.49999999677
0.00016744906,47.95971683392947,4.2000000000000004e-06,3.33e-05,0.0001659268207918789,4,135742.1874999967
0.00014613738,20.4809380381425,4.0000000000000003e-07,4e-06,0.00015070417668253222,1,133789.06249999674
0.00024356227,212.06620131122241,6.800000000000001e-06,0.0001799,0.00024660683457141633,16,142578.12499999654
0.0001278702,19.052375971850026,1.0000000000000001e-07,1.0000000000000001e-07,0.0001278702105185122,1,40039.062499999025
